Timestep	2016	2017	2018	2019	ground
1911	283.75	290.05	277.35	284.35	279.86
1912	285.05	289.75	277.45	285.45	279.86
1913	285.25	289.25	277.85	286.25	279.86
1914	284.95	289.05	278.05	286.45	279.89
1915	284.05	287.45	277.85	286.35	279.87
1916	282.65	287.45	276.85	285.55	279.89
1917	281.35	287.25	275.95	284.05	279.89
1918	280.45	286.65	275.35	282.95	279.88
1919	280.05	285.85	274.75	281.95	279.91
1920	279.75	285.35	274.45	280.85	279.9
1921	279.05	284.05	274.25	279.85	279.9
1922	278.35	284.35	273.95	279.05	279.9
1923	278.05	284.15	273.85	278.35	279.91
1924	277.95	283.45	273.55	277.95	279.9
1925	277.65	283.45	273.25	277.55	279.9
1926	277.45	283.05	273.05	277.25	279.89
1927	277.15	282.95	272.75	276.75	279.91
1928	276.75	282.35	272.45	276.45	279.92
1929	276.75	282.75	273.05	277.25	279.91
1930	279.05	282.95	275.25	280.05	279.92
1931	280.95	281.85	276.45	281.15	279.92
1932	282.45	282.35	277.35	282.75	279.94
1933	283.75	282.45	278.05	283.75	279.95
1934	284.75	283.75	279.75	284.95	279.96
1935	285.65	284.05	279.65	286.45	279.98
1936	286.15	284.95	281.65	287.85	279.94
1937	286.25	285.15	280.95	288.75	279.96
1938	286.15	285.05	280.65	288.95	279.97
1939	285.55	285.15	279.95	288.95	279.98
1940	284.25	285.05	279.35	288.15	279.98
1941	282.85	284.85	279.05	286.45	279.98
1942	282.05	284.15	278.65	285.05	279.99
1943	280.95	282.55	278.25	284.05	279.99
1944	280.65	282.15	278.55	283.15	279.99
1945	280.35	282.05	278.55	282.25	279.99
1946	279.75	281.45	278.65	281.65	279.99
1947	279.65	281.15	278.25	280.85	280
1948	279.15	281.25	278.55	280.25	280
1949	278.75	281.25	278.35	279.55	280
1950	278.45	280.95	278.45	278.95	280.01
1951	277.65	280.95	278.35	278.85	280.01
1952	277.35	280.35	278.45	278.55	280.01
1953	278.15	281.05	278.55	280.25	280.01
1954	279.65	282.65	279.45	282.05	280.02
1955	280.65	283.45	279.85	283.95	280.02
1956	281.55	284.85	280.45	284.95	280.03
1957	282.35	285.85	281.35	286.15	280.01
1958	282.65	285.25	282.25	288.05	280
1959	283.25	286.55	283.25	289.25	280.02
1960	283.45	287.55	283.35	290.05	280.02
1961	282.45	288.65	283.55	290.75	280.04
1962	282.45	289.95	283.65	291.25	280.05
1963	282.85	289.65	283.95	291.25	280.06
1964	282.75	288.65	283.25	290.55	280.07
1965	282.35	287.15	281.85	288.35	280.08
1966	282.05	286.55	280.75	286.95	280.07
1967	281.85	285.95	280.05	286.15	280.08
1968	281.25	285.05	279.35	284.55	280.08
1969	280.55	285.15	278.75	283.35	280.08
1970	279.95	285.25	277.95	282.25	280.09
1971	279.15	285.15	277.55	281.55	280.09
1972	278.95	284.95	277.25	281.05	280.09
1973	279.45	284.65	276.75	280.45	280.1
1974	278.95	284.65	276.25	279.85	280.11
1975	277.95	284.75	275.55	279.45	280.09
1976	277.75	284.65	275.45	279.05	280.11
1977	278.65	284.65	276.15	279.55	280.11
1978	280.65	284.75	277.95	282.25	280.11
1979	282.65	285.95	279.55	283.95	280.11
1980	283.85	285.85	280.15	286.25	280.09
1981	284.05	286.45	280.95	287.15	280.11
1982	284.35	286.55	282.15	289.15	280.1
1983	285.85	286.55	283.45	290.75	280.11
1984	285.85	288.15	284.55	291.95	280.12
1985	286.05	289.05	285.05	292.35	280.13
1986	286.35	288.55	285.95	292.05	280.14
1987	285.95	287.65	286.45	291.65	280.14
1988	284.75	287.05	285.75	290.15	280.13
1989	283.95	286.65	284.35	288.55	280.15
1990	283.15	286.65	283.55	287.55	280.15
1991	282.35	286.65	282.55	286.15	280.14
1992	281.75	286.05	281.45	285.25	280.15
1993	281.05	285.15	280.65	284.25	280.15
1994	280.95	284.35	279.85	283.55	280.15
1995	280.85	284.05	279.45	282.75	280.15
1996	280.95	283.95	279.45	281.85	280.15
1997	280.85	283.85	279.45	281.45	280.16
1998	280.85	283.75	279.65	281.25	280.18
1999	280.75	283.45	279.45	282.05	280.17
2000	280.75	283.35	279.45	282.85	280.18
2001	280.85	283.25	279.75	283.45	280.19
2002	281.45	283.45	280.05	284.55	280.17
2003	282.35	283.65	279.75	285.25	280.2
2004	283.25	284.15	281.05	285.75	280.2
2005	284.65	284.65	282.35	286.95	280.2
2006	284.45	286.15	284.25	286.75	280.23
2007	283.75	286.75	286.05	285.85	280.23
2008	283.75	287.75	286.65	285.35	280.22
2009	284.35	288.25	287.05	284.95	280.22
2010	284.15	288.35	286.35	284.65	280.22
2011	283.75	288.95	286.65	283.65	280.22
2012	283.45	288.15	286.55	283.15	280.23
2013	283.25	287.25	286.05	282.35	280.24
2014	282.65	286.95	285.45	281.75	280.22
2015	282.75	286.15	285.15	281.35	280.23
2016	282.75	285.65	284.75	281.75	280.23
2017	282.55	284.65	284.35	281.15	280.23
2018	282.35	284.35	283.75	281.15	280.24
2019	282.35	283.45	283.05	280.75	280.24
2020	281.95	283.15	282.15	279.75	280.23
2021	281.45	282.95	281.25	279.75	280.23
2022	281.35	282.45	281.05	279.55	280.23
2023	280.85	282.35	280.35	279.05	280.23
2024	280.35	281.85	279.25	278.55	280.25
2025	280.55	282.05	279.15	279.35	280.25
2026	282.05	282.65	279.85	280.05	280.25
2027	283.45	282.55	282.55	281.15	280.26
2028	284.05	282.45	284.35	282.55	280.25
2029	284.85	283.25	284.35	283.55	280.28
2030	286.05	284.95	285.25	284.35	280.28
2031	286.65	284.85	285.85	284.55	280.28
2032	287.55	285.45	286.45	285.15	280.27
2033	288.35	285.95	286.85	285.55	280.27
2034	288.75	285.65	286.55	285.15	280.28
2035	288.15	285.95	285.95	284.65	280.28
2036	287.45	285.35	284.35	283.45	280.28
2037	286.05	285.65	284.05	281.95	280.29
2038	284.85	284.95	283.55	281.25	280.29
2039	283.55	283.75	283.45	280.75	280.31
2040	282.45	282.95	283.15	280.35	280.31
2041	282.15	282.35	283.05	279.85	280.31
2042	281.55	281.85	282.75	279.35	280.32
2043	281.15	281.65	282.65	279.25	280.32
2044	280.95	281.25	282.45	278.85	280.32
2045	280.65	280.75	282.25	278.25	280.32
2046	280.15	280.25	282.05	277.85	280.32
2047	280.45	280.15	282.05	277.65	280.32
2048	280.95	279.85	281.45	277.55	280.32
2049	281.55	279.65	281.45	278.15	280.33
2050	284.15	279.95	281.95	279.95	280.33
2051	283.95	281.65	282.55	281.65	280.33
2052	283.85	283.65	284.25	283.35	280.33
2053	283.95	285.15	284.25	284.65	280.34
2054	284.45	285.05	284.65	285.65	280.35
2055	285.15	285.95	285.15	286.45	280.34
2056	286.45	287.45	285.95	287.15	280.33
2057	286.45	288.55	286.15	287.35	280.36
2058	286.15	289.15	284.35	286.95	280.36
2059	285.25	289.15	283.15	286.35	280.37
2060	285.25	289.75	282.45	285.15	280.35
2061	284.55	289.15	281.55	283.85	280.36
2062	283.15	287.55	281.15	283.15	280.36
2063	282.05	286.35	281.15	282.35	280.35
2064	281.25	285.25	281.35	281.65	280.34
2065	280.45	284.95	281.35	281.35	280.36
2066	279.55	284.55	281.35	280.85	280.36
2067	278.75	283.75	281.55	280.15	280.36
2068	278.35	283.35	281.65	279.95	280.36
2069	278.95	282.75	281.45	279.65	280.38
2070	278.95	282.85	281.75	279.35	280.39
2071	278.65	282.15	282.05	279.15	280.38
2072	278.65	281.65	282.15	278.85	280.4
2073	279.15	281.55	282.65	279.35	280.39
2074	280.45	282.65	283.35	281.15	280.39
2075	281.85	283.85	284.05	282.95	280.39
2076	282.35	285.45	285.65	284.35	280.4
2077	282.65	287.55	286.65	285.55	280.39
2078	283.65	288.75	287.05	286.85	280.4
2079	285.65	289.75	287.05	287.65	280.4
2080	286.65	291.35	286.95	288.45	280.38
2081	287.25	292.25	287.55	288.85	280.41
2082	287.05	292.85	287.45	288.85	280.42
2083	287.05	293.25	287.15	288.55	280.42
2084	287.25	292.05	286.75	287.45	280.42
2085	287.15	290.95	286.35	285.95	280.41
2086	286.75	289.45	285.45	284.95	280.41
2087	287.05	289.35	285.05	284.35	280.42
2088	287.05	288.75	284.55	283.75	280.43
2089	286.85	286.95	284.15	283.45	280.43
2090	286.55	285.95	283.75	282.85	280.42
2091	286.35	284.75	283.35	282.25	280.43
2092	285.65	284.05	282.85	281.45	280.41
2093	285.05	283.35	282.55	280.65	280.41
2094	284.45	282.95	282.65	280.35	280.42
2095	284.25	282.25	282.35	279.55	280.42
2096	283.95	281.85	282.15	278.45	280.43
2097	283.55	281.55	281.85	279.25	280.44
2098	283.95	282.45	282.15	282.15	280.44
2099	284.65	284.95	282.35	284.25	280.46
2100	286.25	286.35	282.25	284.95	280.47
2101	287.75	287.25	282.15	284.85	280.47
2102	289.65	289.05	282.15	285.65	280.46
2103	290.85	289.75	283.45	286.85	280.47
2104	291.25	290.45	283.45	287.75	280.46
2105	291.25	291.55	284.05	288.45	280.46
2106	289.55	291.85	284.55	288.55	280.46
2107	287.25	292.45	285.35	289.15	280.47
2108	286.95	292.35	284.85	288.65	280.46
2109	286.95	291.85	283.55	287.05	280.45
2110	286.55	290.15	282.05	285.55	280.46
2111	286.05	288.75	281.35	284.05	280.46
2112	285.55	287.55	280.85	283.15	280.46
2113	285.35	286.65	280.15	282.05	280.46
2114	285.25	285.75	279.45	281.35	280.47
2115	285.15	284.65	279.45	280.45	280.47
2116	284.95	283.65	279.55	279.85	280.47
2117	285.15	282.75	279.65	279.35	280.46
2118	285.15	282.15	279.35	278.85	280.47
2119	285.45	281.65	279.45	278.45	280.46
2120	284.95	281.35	278.75	278.05	280.46
2121	284.75	281.25	278.15	278.95	280.46
2122	285.15	282.05	278.75	281.45	280.46
2123	285.75	284.85	278.55	283.25	280.47
2124	286.45	287.35	278.75	284.85	280.47
2125	287.85	287.55	279.95	286.15	280.47
2126	290.65	288.65	279.65	287.45	280.48
2127	292.85	290.25	281.05	288.85	280.48
2128	294.05	291.05	280.85	289.65	280.48
2129	294.35	292.45	281.85	290.25	280.47
2130	294.25	292.75	282.55	290.85	280.48
2131	294.15	293.05	281.75	290.75	280.48
2132	293.85	293.15	281.15	289.85	280.49
2133	292.75	292.45	280.55	287.65	280.48
2134	291.65	290.45	280.15	285.85	280.48
2135	290.85	288.85	280.05	284.25	280.49
2136	289.45	287.65	279.65	283.25	280.49
2137	288.05	286.55	279.75	282.25	280.49
2138	287.85	285.65	280.25	281.45	280.49
2139	287.25	285.05	280.25	280.85	280.49
2140	286.15	284.35	280.25	280.55	280.49
2141	285.15	283.65	280.05	280.25	280.49
2142	284.65	283.15	280.35	279.75	280.49
2143	284.15	282.55	280.25	279.45	280.5
2144	283.75	282.15	280.15	278.75	280.5
2145	282.85	281.85	279.85	278.35	280.49
2146	283.75	283.35	280.15	279.55	280.51
2147	285.15	285.25	280.45	282.45	280.51
2148	286.55	286.05	281.35	283.95	280.52
2149	287.25	288.85	280.95	285.85	280.5
2150	288.15	290.55	281.55	286.65	280.5
2151	288.85	292.25	282.05	287.75	280.52
2152	287.45	293.65	282.15	289.95	280.53
2153	288.55	294.65	282.25	291.35	280.54
2154	289.85	294.95	283.35	292.75	280.53
2155	290.95	294.95	283.85	293.05	280.53
2156	289.85	294.45	283.25	292.85	280.52
2157	289.75	292.55	282.25	291.35	280.53
2158	289.25	290.25	281.65	289.25	280.53
2159	288.55	288.95	281.25	287.75	280.53
2160	288.25	287.65	280.65	286.35	280.52
2161	287.55	287.35	280.55	285.15	280.52
2162	287.15	287.25	280.65	284.25	280.52
2163	288.05	286.45	280.05	283.65	280.53
2164	287.65	285.85	279.85	283.15	280.53
2165	286.55	285.55	280.45	282.45	280.53
2166	286.35	285.15	280.55	281.65	280.53
2167	286.15	284.75	280.45	280.95	280.53
2168	285.65	284.05	279.75	279.95	280.53
2169	285.55	283.55	279.75	279.55	280.53
2170	285.55	284.65	280.05	281.15	280.55
2171	285.95	286.35	280.35	284.65	280.55
2172	286.25	287.85	280.95	286.55	280.56
2173	286.35	288.65	281.55	286.95	280.56
2174	286.65	289.75	281.55	287.75	280.56
2175	287.45	291.05	281.85	288.85	280.56
2176	288.15	290.55	282.85	289.75	280.57
2177	288.75	289.35	283.85	290.25	280.57
2178	288.95	288.45	284.35	290.95	280.57
2179	288.75	287.75	284.05	291.65	280.58
2180	287.65	287.55	283.45	291.25	280.58
2181	286.55	287.25	282.65	290.55	280.58
2182	285.85	286.35	281.85	288.75	280.58
2183	285.85	285.75	280.85	287.15	280.57
2184	285.65	285.45	279.85	285.95	280.56
2185	285.45	284.85	278.95	284.95	280.56
2186	284.65	285.05	278.55	284.05	280.57
2187	284.35	284.55	277.95	283.25	280.57
2188	283.95	284.65	277.45	282.65	280.6
2189	283.65	284.75	276.95	282.25	280.6
2190	283.35	284.65	276.45	281.45	280.61
2191	283.15	284.85	276.55	281.05	280.61
2192	283.05	284.85	276.55	280.55	280.61
2193	282.85	284.65	276.85	280.45	280.61
2194	283.25	284.65	278.05	281.55	280.62
2195	283.45	284.85	279.35	283.75	280.61
2196	283.95	285.35	280.15	285.65	280.62
2197	285.05	286.45	280.85	287.35	280.63
2198	285.55	286.75	281.75	289.05	280.61
2199	286.75	287.25	283.05	291.45	280.61
2200	286.55	287.75	283.95	294.15	280.62
2201	286.55	288.25	284.35	295.05	280.62
2202	286.75	288.65	284.35	294.55	280.62
2203	287.35	288.85	285.15	293.95	280.63
2204	288.05	288.75	284.55	292.95	280.62
2205	287.85	287.95	284.55	291.85	280.64
2206	287.35	287.65	284.15	290.95	280.64
2207	286.85	287.25	283.75	290.15	280.64
2208	286.35	286.95	283.15	289.25	280.66
2209	285.75	286.45	283.35	288.65	280.66
2210	285.45	285.45	283.95	288.15	280.66
2211	285.15	284.95	284.55	287.05	280.66
2212	285.35	285.35	284.15	286.25	280.66
2213	284.95	285.75	284.15	286.15	280.68
2214	284.15	286.15	283.75	285.45	280.68
2215	283.85	285.85	282.85	285.65	280.67
2216	283.85	284.85	281.95	284.45	280.68
2217	283.95	284.65	281.15	284.45	280.7
2218	284.35	285.55	281.35	284.55	280.68
2219	285.25	287.25	282.85	284.65	280.69
2220	286.75	288.75	284.45	285.35	280.7
2221	287.85	289.15	285.75	287.25	280.7
2222	287.95	290.05	286.45	286.15	280.71
2223	288.75	291.75	288.85	283.85	280.71
2224	289.05	293.15	290.25	282.05	280.7
2225	289.75	293.65	290.45	282.05	280.71
2226	290.55	293.75	289.45	281.05	280.69
2227	290.85	293.15	289.95	280.95	280.73
2228	291.15	292.55	289.25	280.35	280.73
2229	290.55	291.75	289.05	280.25	280.73
2230	289.55	290.05	288.35	279.65	280.73
2231	289.15	289.75	287.05	279.15	280.74
2232	288.65	289.05	285.75	279.05	280.75
2233	288.35	288.65	284.55	278.75	280.75
2234	287.85	287.95	284.25	278.45	280.74
2235	287.25	287.05	283.95	277.85	280.75
2236	286.15	286.05	283.65	278.35	280.75
2237	285.85	285.05	283.05	278.45	280.75
2238	285.55	284.35	282.65	278.25	280.76
2239	285.05	283.75	282.15	278.05	280.77
2240	284.55	283.25	281.75	277.75	280.78
2241	283.95	283.15	281.45	278.15	280.78
2242	284.95	284.55	282.75	277.95	280.8
2243	286.65	286.15	284.85	278.15	280.79
2244	288.75	287.85	285.95	278.45	280.8
2245	290.45	289.45	287.35	278.55	280.8
2246	291.45	289.75	288.05	278.95	280.81
2247	291.45	291.15	287.25	279.55	280.79
2248	291.65	291.85	286.35	279.75	280.78
2249	292.25	292.05	284.95	280.55	280.8
2250	291.65	292.25	284.75	280.95	280.83
2251	292.15	292.05	283.85	281.35	280.81
2252	291.45	291.65	284.25	281.55	280.83
2253	291.05	290.65	284.45	281.45	280.84
2254	290.15	289.55	284.15	280.05	280.84
2255	288.75	288.65	283.55	279.35	280.84
2256	288.35	287.75	283.55	279.05	280.85
2257	288.15	287.15	283.35	278.55	280.84
2258	287.95	286.55	283.05	278.45	280.85
2259	288.15	285.75	283.05	277.55	280.85
2260	287.85	285.55	283.25	277.55	280.85
2261	287.45	285.25	282.95	277.15	280.86
2262	286.75	285.05	282.95	276.85	280.86
2263	286.95	284.85	282.85	276.75	280.87
2264	286.75	284.05	282.75	276.95	280.88
2265	286.65	283.45	283.45	277.15	280.89
2266	286.35	284.75	283.85	277.55	280.89
2267	285.85	285.45	284.65	278.15	280.89
2268	286.65	286.05	285.05	277.95	280.91
2269	287.25	286.55	285.75	279.05	280.9
2270	287.75	288.15	287.25	281.05	280.91
2271	287.25	289.35	288.65	282.25	280.91
2272	288.05	289.85	288.25	283.15	280.91
2273	287.55	290.45	289.15	282.85	280.91
2274	288.05	290.65	288.75	281.85	280.91
2275	287.25	290.05	287.65	281.95	280.91
2276	287.05	290.15	287.65	281.45	280.9
2277	286.85	288.95	286.75	281.55	280.92
2278	286.25	288.05	285.45	281.05	280.9
2279	285.65	287.15	284.35	280.35	280.91
2280	285.35	286.45	283.35	279.95	280.91
2281	285.15	285.95	282.25	279.55	280.91
2282	285.15	285.15	281.55	278.85	280.92
2283	285.05	284.65	281.15	278.35	280.92
2284	284.95	284.05	280.55	277.95	280.92
2285	284.85	283.35	280.05	277.75	280.93
2286	284.25	282.45	279.65	277.35	280.95
2287	284.25	282.15	279.55	277.25	280.93
2288	284.05	281.65	279.15	277.45	280.94
2289	283.75	281.75	279.15	277.75	280.94
2290	283.75	282.95	279.85	278.45	280.92
2291	284.25	284.05	281.25	279.65	280.93
2292	285.85	285.15	282.55	279.85	280.93
2293	287.15	286.45	283.55	281.65	280.95
2294	287.45	286.65	284.75	283.15	280.96
2295	288.65	287.45	286.35	285.05	280.97
2296	289.25	288.65	286.75	285.85	280.95
2297	290.15	288.75	287.55	287.25	280.95
2298	290.15	288.95	288.25	287.75	280.94
2299	290.75	288.95	288.55	288.75	280.94
2300	290.35	288.55	288.95	287.75	280.94
2301	288.95	287.65	288.85	287.35	280.95
2302	287.85	286.25	287.45	286.15	280.95
2303	287.35	285.05	286.05	285.45	280.97
2304	286.65	284.35	285.05	285.05	280.96
2305	286.05	283.85	283.95	285.15	280.97
2306	285.45	283.35	283.15	285.15	280.98
2307	284.75	282.55	282.45	285.15	280.98
2308	284.05	281.85	281.85	285.05	280.99
2309	283.85	281.35	281.45	284.75	280.99
2310	283.45	280.95	280.95	284.45	281
2311	283.05	280.75	280.55	284.15	280.99
2312	284.15	280.45	280.05	284.05	281.01
2313	284.35	280.35	280.05	283.75	281
2314	284.95	281.45	281.85	283.45	281.01
2315	286.85	283.25	284.05	283.45	281.01
2316	286.05	284.75	285.35	283.05	281.03
2317	286.85	285.25	285.35	283.75	281.02
2318	286.35	286.25	287.35	284.45	281.05
2319	285.55	287.55	289.05	284.75	281.03
2320	285.95	288.75	290.95	285.35	281.03
2321	286.65	289.95	291.75	286.05	281.02
2322	285.65	291.05	292.35	285.75	281.02
2323	285.25	291.75	292.65	285.75	281.02
2324	284.55	292.15	293.85	285.65	281.02
2325	284.25	291.65	292.85	285.15	281.02
2326	284.35	290.15	291.05	284.75	281.02
2327	284.25	289.05	289.65	284.15	281.04
2328	283.45	288.05	288.85	284.55	281.05
2329	283.45	287.15	288.05	284.45	281.04
2330	283.45	286.65	287.15	284.15	281.04
2331	282.25	285.55	286.45	283.95	281.04
2332	281.95	284.65	286.15	283.65	281.04
2333	281.95	283.85	285.85	282.85	281.05
2334	281.85	283.45	285.55	282.55	281.04
2335	281.65	282.65	284.65	282.35	281.08
2336	281.55	282.25	284.65	281.95	281.08
2337	281.45	282.15	284.85	282.15	281.08
2338	281.95	283.25	284.85	282.75	281.09
2339	281.85	285.05	286.65	283.75	281.1
2340	282.65	287.35	287.75	285.25	281.1
2341	282.35	287.45	288.45	286.85	281.1
2342	282.95	288.75	290.45	287.35	281.11
2343	283.45	290.15	291.85	288.15	281.1
2344	283.75	291.15	293.05	288.85	281.1
2345	283.45	291.85	294.05	288.65	281.11
2346	283.25	292.55	294.65	289.05	281.12
2347	283.35	293.45	295.85	289.05	281.11
2348	283.05	293.75	294.65	288.35	281.1
2349	282.95	293.35	293.75	287.45	281.11
2350	284.65	291.15	292.55	286.45	281.11
2351	285.35	289.05	291.45	285.75	281.11
2352	283.75	287.55	290.45	285.25	281.11
2353	281.15	286.45	289.05	284.35	281.11
2354	280.65	285.55	288.35	283.85	281.11
2355	280.45	284.75	288.05	283.05	281.11
2356	280.45	284.15	288.95	282.25	281.12
2357	280.45	283.65	288.35	281.45	281.13
2358	280.65	282.95	287.85	280.75	281.13
2359	280.65	282.55	287.55	280.15	281.16
2360	280.85	282.05	287.25	279.85	281.15
2361	280.95	281.95	286.85	279.85	281.15
2362	281.55	283.35	287.25	281.45	281.15
2363	282.75	286.75	288.35	283.75	281.16
2364	282.65	287.85	289.65	285.45	281.17
2365	282.35	289.05	292.35	286.45	281.17
2366	283.15	290.95	292.65	286.35	281.18
2367	282.95	292.25	294.35	287.25	281.19
2368	282.95	294.35	294.95	288.35	281.15
2369	282.85	295.15	295.05	288.85	281.16
2370	283.05	296.35	293.85	289.95	281.17
2371	283.25	297.05	293.15	290.25	281.18
2372	283.45	297.05	292.45	289.75	281.19
2373	283.35	295.55	291.25	289.25	281.19
2374	283.05	293.55	289.65	287.75	281.17
2375	283.05	291.85	289.15	286.75	281.17
2376	282.95	290.35	289.25	285.85	281.17
2377	282.75	289.35	288.85	285.05	281.17
2378	282.45	288.75	288.05	284.45	281.17
2379	282.05	288.05	287.85	283.75	281.17
2380	280.95	287.15	287.15	282.85	281.2
2381	280.05	286.05	286.05	282.05	281.2
2382	279.35	285.35	284.85	281.45	281.21
2383	278.75	285.45	284.55	280.95	281.22
2384	278.25	284.95	284.85	282.05	281.23
2385	278.35	284.75	284.95	282.85	281.23
2386	279.95	286.95	286.35	284.15	281.23
2387	282.45	289.05	286.55	285.75	281.23
2388	283.75	291.45	286.85	287.05	281.23
2389	285.15	293.65	284.45	286.75	281.23
2390	285.55	295.65	283.45	286.85	281.24
2391	286.15	297.55	284.05	288.15	281.24
2392	287.15	298.75	284.45	289.45	281.23
2393	287.75	298.65	284.65	289.75	281.23
2394	288.65	298.45	285.15	289.85	281.23
2395	289.05	297.05	285.35	289.25	281.28
2396	289.35	295.05	283.75	287.55	281.28
2397	289.05	294.65	283.55	286.55	281.27
2398	287.75	293.95	283.35	286.35	281.27
2399	286.55	292.35	282.55	285.85	281.27
2400	285.55	290.35	281.85	285.65	281.27
2401	284.35	289.25	281.15	285.25	281.27
2402	283.15	288.75	280.65	285.25	281.27
2403	282.35	287.85	280.25	285.15	281.28
2404	281.65	287.05	279.65	285.05	281.27
2405	281.15	286.35	279.25	284.95	281.3
2406	280.55	285.45	279.05	284.95	281.29
2407	279.95	285.25	278.85	284.75	281.29
2408	279.75	285.05	278.55	284.65	281.29
2409	280.25	285.25	278.75	284.55	281.29
2410	283.15	285.85	280.25	284.65	281.29
2411	286.15	286.45	281.35	284.75	281.3
2412	286.95	287.15	283.65	284.85	281.29
2413	287.05	287.75	285.35	285.75	281.28
2414	287.85	288.35	285.25	286.85	281.31
2415	289.75	289.55	287.05	287.75	281.3
2416	290.65	290.15	288.95	288.65	281.31
2417	290.35	290.85	290.85	288.55	281.34
2418	291.35	291.75	290.85	287.75	281.35
2419	290.75	291.85	291.15	286.85	281.33
2420	290.85	291.55	290.35	286.35	281.36
2421	290.05	290.25	289.45	286.05	281.36
2422	288.75	288.75	288.85	285.15	281.36
2423	287.95	287.45	287.95	284.65	281.35
2424	287.55	286.75	287.25	284.05	281.34
2425	287.25	285.75	286.65	283.45	281.35
2426	286.85	284.75	286.25	282.85	281.35
2427	286.05	283.85	285.35	282.45	281.35
2428	285.45	283.15	284.65	282.15	281.34
2429	285.55	282.35	284.45	281.65	281.36
2430	285.05	281.85	284.75	281.25	281.36
2431	283.75	281.15	284.75	280.65	281.36
