Timestep	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
6636	6200.14	14942	16817.9	35135.5	39638.6	3732.13	3635.28	4876.51	87885.3	28548.2	24062.1	16613.7	74728.9	6282.93	4859.22	41903.6	13552.4	48418.7	12959.1	16938.7	32108	3695.91	2028.67	1640.29	1125.76	6595.05	4725.52	4331.89	4946.13	1797.88	1625.28	1549.35	1997.6	2039.21	1969.47	191.725	872.157	872.157	872.157	692.463	502.531	0	0	3083.35	252.125	1379.31	0.00316884	0.00316884	0	0	0	0	0
6637	9490.98	13107	23594.3	30820.5	55610.1	2414.58	4175.93	5601.76	123297	32821.5	27759.6	19084.5	85842.9	7521.56	5817.18	58787.7	15568	55619.7	18905.3	19541.6	29338.7	4245.58	2428.61	1963.66	1347.7	7895.21	5657.13	5185.9	5921.22	2492.26	2253	2147.74	2769.12	2826.8	2730.13	220.424	1209.01	1209.01	1209.01	959.908	696.62	0	0	3541.92	290.868	1591.26	0.0259449	0.0259449	0	0	0	0	0
6638	4720.33	12361.9	15372.8	29068.5	36232.7	1545.48	3166.5	4247.67	80333.8	23904.5	18878.8	14471.3	65092.3	2936.19	2270.85	38303.1	11804.8	42174.9	10886.1	13289.9	25877	3219.31	948.057	766.555	526.102	3082.06	2208.37	2024.42	2311.47	627.822	567.55	541.034	697.565	712.094	687.742	160.539	304.559	304.559	304.559	241.809	175.484	0	0	2685.74	197.814	1082.19	0.00653573	0.00653573	0	0	0	0	0
6639	3160.23	11873.6	13035.1	27920.2	30722.8	904.31	2786.97	3738.56	68117.6	20392.3	15203.6	12736.8	57290.6	825.735	638.624	32478.4	10389.9	37120	8395.19	10702.7	23107.7	2833.45	266.618	215.575	147.954	866.755	621.053	569.32	650.045	304.399	275.176	262.32	338.213	345.258	333.451	136.952	147.665	147.665	147.665	117.241	85.0834	0	0	2363.84	159.305	871.513	0.00316884	0.00316884	0	0	0	0	0
6640	2926.39	11347.5	12744.1	26683.1	30037	541.103	2721.72	3651.02	66597	19764.9	14522.1	12438.6	55949.2	405.951	313.962	31753.3	10146.6	36250.9	8044.12	10223	22415.4	2767.11	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	132.738	147.665	147.665	147.665	117.241	85.0834	0	0	2308.49	152.165	832.452	0.00316884	0.00316884	0	0	0	0	0
6641	2458.71	10834	12162.2	25475.6	28665.3	541.103	2591.21	3475.95	63555.8	18510.2	13159.3	11842.1	53266.4	405.951	313.962	30303.3	9660.09	34512.6	7341.97	9263.61	21030.7	2634.42	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	124.312	147.665	147.665	147.665	117.241	85.0834	0	0	2197.79	137.885	754.329	0.00316884	0.00316884	0	0	0	0	0
6642	3083.45	10295.3	13335.9	24208.9	31431.9	270.552	2709.72	3634.92	69689.6	19512.9	14108.8	12383.7	55702.5	837.273	647.547	33227.9	10101.9	36091	8428.57	9932.03	21030.7	2754.91	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	131.045	304.559	304.559	304.559	241.809	175.484	0	0	2298.31	147.834	808.759	0.00653573	0.00653573	0	0	0	0	0
6643	7152.59	10399	20684.5	24452.7	48751.8	64.6971	3523.39	4726.41	108091	26547.7	20945.3	16102.3	72428.8	3323.72	2570.57	51537.6	13135.3	46928.4	15394.6	14744.7	22415.4	3582.15	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	178.29	1209.01	1209.01	1209.01	959.908	696.62	0	0	2988.44	219.468	1200.65	0.0259449	0.0259449	0	0	0	0	0
6644	7429.97	9371.95	21799.1	22037.7	51378.8	64.6971	3492.42	4684.87	113915	25984.6	20062.8	15960.8	71792.1	4160.99	3218.11	54314.7	13019.8	46515.9	16099.6	14123.4	19646	3550.66	1343.53	1086.31	745.56	4367.7	3129.57	2868.88	3275.67	3120.09	2820.55	2688.78	3466.69	3538.89	3417.87	174.508	1513.56	1513.56	1513.56	1201.72	872.104	0	0	2962.17	210.221	1150.06	0.0324806	0.0324806	0	0	0	0	0
6645	2148.09	8858.44	12172	20830.2	28688.6	64.6971	2448.7	3284.78	63607.3	17003.4	11383.1	11190.8	50336.8	837.273	647.547	30327.9	9128.81	32614.5	7024.28	8013.25	16940.1	2489.54	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	114.192	304.559	304.559	304.559	241.809	175.484	0	0	2076.92	119.274	652.514	0.00653573	0.00653573	0	0	0	0	0
6646	2381.93	9115.19	12463	21433.9	29374.4	64.6971	2513.95	3372.32	65127.9	17630.7	12064.5	11489.1	51678.2	837.273	647.547	31052.9	9372.08	33483.6	7375.35	8492.95	17632.4	2555.88	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	118.405	304.559	304.559	304.559	241.809	175.484	0	0	2132.27	126.414	691.575	0.00653573	0.00653573	0	0	0	0	0
6647	1914.25	8601.69	11881	20226.5	28002.7	64.6971	2383.44	3197.25	62086.7	16376	10701.7	10892.6	48995.4	837.273	647.547	29602.8	8885.54	31745.4	6673.2	7533.56	16247.8	2423.19	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	109.979	304.559	304.559	304.559	241.809	175.484	0	0	2021.57	112.134	613.453	0.00653573	0.00653573	0	0	0	0	0
6648	1523.35	8858.44	10998.2	20830.2	25922	64.6971	2330.19	3125.81	57473.4	16000.7	10433.6	10649.2	47900.7	405.951	313.962	27403.2	8687.01	31036.1	5937.69	7344.83	16940.1	2369.05	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	107.458	147.665	147.665	147.665	117.241	85.0834	0	0	1976.41	109.325	598.085	0.00316884	0.00316884	0	0	0	0	0
6649	1757.19	9115.19	11289.2	21433.9	26607.9	64.6971	2395.45	3213.35	58994	16628.1	11115	10947.5	49242.1	405.951	313.962	28128.3	8930.28	31905.2	6288.76	7824.53	17632.4	2435.39	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	111.672	147.665	147.665	147.665	117.241	85.0834	0	0	2031.75	116.465	637.146	0.00316884	0.00316884	0	0	0	0	0
6650	1523.35	8858.44	10998.2	20830.2	25922	64.6971	2330.19	3125.81	57473.4	16000.7	10433.6	10649.2	47900.7	405.951	313.962	27403.2	8687.01	31036.1	5937.69	7344.83	16940.1	2369.05	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	107.458	147.665	147.665	147.665	117.241	85.0834	0	0	1976.41	109.325	598.085	0.00316884	0.00316884	0	0	0	0	0
6651	1991.03	9371.95	11580.2	22037.7	27293.7	64.6971	2460.7	3300.88	60514.6	17255.4	11796.4	11245.7	50583.5	405.951	313.962	28853.3	9173.55	32774.3	6639.83	8304.22	18324.8	2501.74	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	115.885	147.665	147.665	147.665	117.241	85.0834	0	0	2087.1	123.605	676.207	0.00316884	0.00316884	0	0	0	0	0
6652	1757.19	9115.19	11289.2	21433.9	26607.9	64.6971	2395.45	3213.35	58994	16628.1	11115	10947.5	49242.1	405.951	313.962	28128.3	8930.28	31905.2	6288.76	7824.53	17632.4	2435.39	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	111.672	147.665	147.665	147.665	117.241	85.0834	0	0	2031.75	116.465	637.146	0.00316884	0.00316884	0	0	0	0	0
6653	1991.03	9371.95	11580.2	22037.7	27293.7	64.6971	2460.7	3300.88	60514.6	17255.4	11796.4	11245.7	50583.5	405.951	313.962	28853.3	9173.55	32774.3	6639.83	8304.22	18324.8	2501.74	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	115.885	147.665	147.665	147.665	117.241	85.0834	0	0	2087.1	123.605	676.207	0.00316884	0.00316884	0	0	0	0	0
6654	3317.29	10142.2	13626.9	23848.9	32117.7	64.6971	2774.97	3722.46	71210.2	20140.2	14790.2	12681.9	57043.9	837.273	647.547	33953	10345.2	36960.1	8779.64	10411.7	20401.8	2821.25	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	135.259	304.559	304.559	304.559	241.809	175.484	0	0	2353.66	154.974	847.82	0.00653573	0.00653573	0	0	0	0	0
6655	8789.47	12196.2	22721.3	28678.9	53552.6	1660.21	3980.17	5339.16	118735	30939.3	25715.3	18189.8	81818.6	6262.21	4843.19	56612.7	14838.2	53012.3	17852.1	18102.5	25940.4	4046.55	2021.98	1634.88	1122.05	6573.3	4709.94	4317.61	4929.81	2492.26	2253	2147.74	2769.12	2826.8	2730.13	207.784	1209.01	1209.01	1209.01	959.908	696.62	0	0	3375.87	269.448	1474.08	0.0259449	0.0259449	0	0	0	0	0
6656	5421.84	12862.9	16245.8	30246.4	38290.2	2093.99	3362.26	4510.27	84895.6	25786.6	20923	15365.9	69116.6	4195.55	3244.84	40478.1	12534.6	44782.3	11939.3	14729	27954	3418.34	1354.68	1095.33	751.751	4403.97	3155.56	2892.71	3302.87	627.822	567.55	541.034	697.565	712.094	687.742	173.179	304.559	304.559	304.559	241.809	175.484	0	0	2851.78	219.234	1199.37	0.00653573	0.00653573	0	0	0	0	0
6657	5030.94	13388.9	15363	31483.5	36209.5	2457.2	3309.01	4438.84	80282.4	25411.3	20654.9	15122.6	68021.9	4184.01	3235.91	38278.5	12336.1	44073.1	11203.8	14540.3	28646.4	3364.19	1350.96	1092.32	749.684	4391.86	3146.88	2884.75	3293.79	304.399	275.176	262.32	338.213	345.258	333.451	170.659	147.665	147.665	147.665	117.241	85.0834	0	0	2806.61	216.425	1184	0.00316884	0.00316884	0	0	0	0	0
6658	4797.1	13401.5	15072	31513.1	35523.6	2364.55	3243.75	4351.3	78761.8	24783.9	19973.5	14824.3	66680.5	3764.22	2911.25	37553.5	12092.8	43203.9	10852.7	14060.6	27954	3297.85	1215.42	982.729	674.467	3951.22	2831.15	2595.32	2963.32	304.399	275.176	262.32	338.213	345.258	333.451	166.445	147.665	147.665	147.665	117.241	85.0834	0	0	2751.27	209.285	1144.94	0.00316884	0.00316884	0	0	0	0	0
6659	3627.9	12387.1	13617.1	29127.7	32094.5	1360.17	2917.48	3913.63	71158.8	21647.1	16566.4	13333.2	59973.4	1665.3	1287.95	33928.4	10876.4	38858.3	9097.34	11662.1	24492.4	2966.14	537.704	434.762	298.386	1748.03	1252.51	1148.18	1310.98	304.399	275.176	262.32	338.213	345.258	333.451	145.378	147.665	147.665	147.665	117.241	85.0834	0	0	2474.53	173.585	949.636	0.00316884	0.00316884	0	0	0	0	0
6660	1523.35	9806.97	10998.2	23060.6	25922	541.103	2330.19	3125.81	57473.4	16000.7	10433.6	10649.2	47900.7	405.951	313.962	27403.2	8687.01	31036.1	5937.69	7344.83	18261.4	2369.05	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	107.458	147.665	147.665	147.665	117.241	85.0834	0	0	1976.41	109.325	598.085	0.00316884	0.00316884	0	0	0	0	0
6661	4814.2	7201.69	16901.7	16934.4	39836	135.276	2675.08	3588.46	88323	18391.8	12086.8	12225.4	54990.5	3323.72	2570.57	42112.3	9972.76	35629.7	10830.7	8508.65	13415	2719.69	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	123.517	1209.01	1209.01	1209.01	959.908	696.62	0	0	2268.93	126.647	692.853	0.0259449	0.0259449	0	0	0	0	0
6662	1212.74	7226.85	9553.14	16993.6	22516.1	405.827	1861.41	2496.97	49921.9	11357	5250.3	8506.85	38264.2	837.273	647.547	23802.7	6939.37	24792.3	3864.63	3696	12030.4	1892.45	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	76.2718	304.559	304.559	304.559	241.809	175.484	0	0	1578.8	55.0133	300.963	0.00653573	0.00653573	0	0	0	0	0
6663	587.994	4684.48	4887.54	11015.3	11519.6	676.379	959.846	1287.58	25540.8	2825.81	893.664	4386.61	19731.1	405.951	313.962	12177.8	3578.33	12784.3	1022.67	629.103	3722.36	975.853	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	18.9777	147.665	147.665	147.665	117.241	85.0834	0	0	814.115	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
6664	587.994	3388.13	3723.6	7967.03	8776.27	541.103	698.828	937.435	19458.4	943.69	893.664	3193.72	14365.5	405.951	313.962	9277.76	2605.25	9307.76	1022.67	629.103	1645.36	710.482	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	592.727	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
6665	587.994	1334.1	1395.73	3137.07	3289.63	541.103	176.791	237.155	7293.65	943.69	893.664	807.957	3634.22	405.951	313.962	3477.6	659.082	2354.7	1022.67	629.103	1645.36	179.74	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	149.95	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
6666	1212.74	795.427	2569.52	1870.41	6056.17	270.552	295.299	396.126	13427.5	1946.36	1843.18	1349.55	6070.34	837.273	647.547	6402.23	1100.88	3933.12	2109.27	1297.53	1645.36	300.224	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	250.465	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
6667	4814.2	2696.35	11954.9	6340.34	28176.9	64.6971	1565.75	2100.36	62472.9	7726.46	7316.87	7155.68	32186.5	3323.72	2570.57	29787	5837.17	20854.4	8373.15	5150.78	1645.36	1591.87	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	51.8897	1209.01	1209.01	1209.01	959.908	696.62	0	0	1328.03	76.6671	419.425	0.0259449	0.0259449	0	0	0	0	0
6668	6026.93	3209.86	14815.4	7547.83	34918.9	64.6971	1926.31	2584.02	77421	10927.6	9160.05	8803.45	39598.3	4160.99	3218.11	36914.2	7181.32	25656.7	10482.4	6448.31	3030.03	1958.43	1343.53	1086.31	745.56	4367.7	3129.57	2868.88	3275.67	3120.09	2820.55	2688.78	3466.69	3538.89	3417.87	73.3879	1513.56	1513.56	1513.56	1201.72	872.104	0	0	1633.84	95.9802	525.082	0.0324806	0.0324806	0	0	0	0	0
6669	1212.74	3723.37	6352.31	8755.32	14972	64.6971	1143.61	1534.08	33195.3	4455.86	1843.18	5226.42	23508.7	837.273	647.547	15827.5	4263.4	15231.8	2109.27	1297.53	3093.42	1162.68	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	29.9249	304.559	304.559	304.559	241.809	175.484	0	0	969.978	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
6670	1212.74	6034.15	8971.17	14189	21144.4	64.6971	1730.9	2321.9	46880.7	10102.2	3887.45	7910.41	35581.3	837.273	647.547	22352.6	6452.83	23054	3162.48	2736.61	9324.42	1759.77	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	67.8451	304.559	304.559	304.559	241.809	175.484	0	0	1468.1	40.7332	222.84	0.00653573	0.00653573	0	0	0	0	0
6671	1212.74	7831.43	11008.1	18415.2	25945.2	64.6971	2187.68	2934.64	57524.9	14493.9	8657.41	9997.96	44971.2	837.273	647.547	27427.8	8155.73	29138	5619.99	6094.47	14170.8	2224.16	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	97.3386	304.559	304.559	304.559	241.809	175.484	0	0	1855.53	90.7135	496.269	0.00653573	0.00653573	0	0	0	0	0
6672	587.994	7574.67	9543.29	17811.5	22492.9	64.6971	2003.92	2688.14	49870.4	12863.8	7026.47	9158.14	41193.7	405.951	313.962	23778.1	7470.66	26690.4	4182.32	4946.36	13478.4	2037.34	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	86.3914	147.665	147.665	147.665	117.241	85.0834	0	0	1699.67	73.6243	402.778	0.00316884	0.00316884	0	0	0	0	0
6673	821.833	8088.18	10125.3	19019	23864.5	64.6971	2134.43	2863.21	52911.6	14118.6	8389.32	9754.58	43876.5	405.951	313.962	25228.2	7957.2	28428.7	4884.47	5905.75	14863.1	2170.02	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	94.8181	147.665	147.665	147.665	117.241	85.0834	0	0	1810.36	87.9044	480.901	0.00316884	0.00316884	0	0	0	0	0
6674	1055.67	8344.93	10416.2	19622.7	24550.4	64.6971	2199.68	2950.74	54432.2	14745.9	9070.74	10052.8	45217.9	405.951	313.962	25953.2	8200.47	29297.8	5235.54	6385.44	15555.4	2236.37	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	99.0315	147.665	147.665	147.665	117.241	85.0834	0	0	1865.71	95.0444	519.962	0.00316884	0.00316884	0	0	0	0	0
6675	1523.35	8858.44	10998.2	20830.2	25922	64.6971	2330.19	3125.81	57473.4	16000.7	10433.6	10649.2	47900.7	405.951	313.962	27403.2	8687.01	31036.1	5937.69	7344.83	16940.1	2369.05	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	107.458	147.665	147.665	147.665	117.241	85.0834	0	0	1976.41	109.325	598.085	0.00316884	0.00316884	0	0	0	0	0
6676	1991.03	9371.95	11580.2	22037.7	27293.7	64.6971	2460.7	3300.88	60514.6	17255.4	11796.4	11245.7	50583.5	405.951	313.962	28853.3	9173.55	32774.3	6639.83	8304.22	18324.8	2501.74	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	115.885	147.665	147.665	147.665	117.241	85.0834	0	0	2087.1	123.605	676.207	0.00316884	0.00316884	0	0	0	0	0
6677	2224.87	9628.7	11871.2	22641.4	27979.5	64.6971	2525.95	3388.42	62035.2	17882.8	12477.9	11543.9	51925	405.951	313.962	29578.3	9416.82	33643.5	6990.9	8783.92	19017.1	2568.08	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	120.098	147.665	147.665	147.665	117.241	85.0834	0	0	2142.45	130.745	715.268	0.00316884	0.00316884	0	0	0	0	0
6678	2849.61	9628.7	13045	22641.4	30746.1	64.6971	2644.46	3547.39	68169	18885.5	13427.4	12085.5	54361.1	837.273	647.547	32502.9	9858.62	35221.9	8077.49	9452.34	19017.1	2688.56	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	126.832	304.559	304.559	304.559	241.809	175.484	0	0	2242.96	140.694	769.697	0.00653573	0.00653573	0	0	0	0	0
6679	6684.91	9885.45	20102.5	23245.2	47380.2	64.6971	3392.88	4551.34	105050	25293	19582.5	15505.9	69746	3323.72	2570.57	50087.5	12648.7	45190.1	14692.4	13785.3	19709.4	3449.46	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	169.864	1209.01	1209.01	1209.01	959.908	696.62	0	0	2877.75	205.188	1122.53	0.0259449	0.0259449	0	0	0	0	0
6680	3317.29	10552.1	13626.9	24812.7	32117.7	270.552	2774.97	3722.46	71210.2	20140.2	14790.2	12681.9	57043.9	837.273	647.547	33953	10345.2	36960.1	8779.64	10411.7	21723	2821.25	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	135.259	304.559	304.559	304.559	241.809	175.484	0	0	2353.66	154.974	847.82	0.00653573	0.00653573	0	0	0	0	0
6681	2692.55	10821.4	12453.1	25446	29351.2	405.827	2656.46	3563.49	65076.4	19137.6	13840.7	12140.4	54607.8	405.951	313.962	31028.3	9903.36	35381.7	7693.05	9743.3	21723	2700.77	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	128.525	147.665	147.665	147.665	117.241	85.0834	0	0	2253.14	145.025	793.391	0.00316884	0.00316884	0	0	0	0	0
6682	2458.71	10834	12162.2	25475.6	28665.3	541.103	2591.21	3475.95	63555.8	18510.2	13159.3	11842.1	53266.4	405.951	313.962	30303.3	9660.09	34512.6	7341.97	9263.61	21030.7	2634.42	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	124.312	147.665	147.665	147.665	117.241	85.0834	0	0	2197.79	137.885	754.329	0.00316884	0.00316884	0	0	0	0	0
6683	821.833	9306.05	10125.3	21882.7	23864.5	676.379	2134.43	2863.21	52911.6	14118.6	8389.32	9754.58	43876.5	405.951	313.962	25228.2	7957.2	28428.7	4884.47	5905.75	16184.4	2170.02	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	94.8181	147.665	147.665	147.665	117.241	85.0834	0	0	1810.36	87.9044	480.901	0.00316884	0.00316884	0	0	0	0	0
6684	587.994	8523.2	9543.29	20041.9	22492.9	541.103	2003.92	2688.14	49870.4	12863.8	7026.47	9158.14	41193.7	405.951	313.962	23778.1	7470.66	26690.4	4182.32	4946.36	14799.7	2037.34	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	86.3914	147.665	147.665	147.665	117.241	85.0834	0	0	1699.67	73.6243	402.778	0.00316884	0.00316884	0	0	0	0	0
6685	4814.2	5147.66	14573.8	12104.5	34349.4	135.276	2153.04	2888.18	76158.3	13372.8	7316.87	9839.66	44259.2	3323.72	2570.57	36312.2	8026.6	28676.6	8373.15	5150.78	7876.36	2188.95	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	89.8099	1209.01	1209.01	1209.01	959.908	696.62	0	0	1826.15	76.6671	419.425	0.0259449	0.0259449	0	0	0	0	0
6686	1212.74	4145.81	6061.33	9748.67	14286.1	405.827	1078.35	1446.55	31674.7	3828.49	1843.18	4928.2	22167.2	837.273	647.547	15102.5	4020.13	14362.7	2109.27	1297.53	3722.36	1096.34	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	25.7115	304.559	304.559	304.559	241.809	175.484	0	0	914.631	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
6687	587.994	2630.45	2559.66	6185.38	6032.95	676.379	437.809	587.295	13376	943.69	893.664	2000.84	8999.86	405.951	313.962	6377.68	1632.16	5831.23	1022.67	629.103	1645.36	445.111	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	371.338	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
6688	587.994	3644.88	4014.59	8570.77	9462.1	541.103	764.082	1024.97	20979	943.69	893.664	3491.95	15706.9	405.951	313.962	10002.8	2848.52	10176.9	1022.67	629.103	1645.36	776.825	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	648.074	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
6689	587.994	3644.88	4014.59	8570.77	9462.1	541.103	764.082	1024.97	20979	943.69	893.664	3491.95	15706.9	405.951	313.962	10002.8	2848.52	10176.9	1022.67	629.103	1645.36	776.825	131.076	105.982	72.7376	426.117	305.324	279.891	319.578	304.399	275.176	262.32	338.213	345.258	333.451	6.33768	147.665	147.665	147.665	117.241	85.0834	0	0	648.074	9.36392	51.2275	0.00316884	0.00316884	0	0	0	0	0
6690	1212.74	2335.95	4315.42	5492.87	10171.2	270.552	686.826	921.336	22551.1	1946.36	1843.18	3138.88	14118.8	837.273	647.547	10752.3	2560.51	9147.92	2109.27	1297.53	1645.36	698.281	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	13.0715	304.559	304.559	304.559	241.809	175.484	0	0	582.548	19.3131	105.657	0.00653573	0.00653573	0	0	0	0	0
6691	4814.2	3209.86	12536.9	7547.83	29548.6	64.6971	1696.26	2275.43	65514.1	8981.21	7316.87	7752.12	34869.3	3323.72	2570.57	31237	6323.71	22592.7	8373.15	5150.78	3030.03	1724.55	1073.18	867.726	595.539	3488.83	2499.84	2291.61	2616.54	2492.26	2253	2147.74	2769.12	2826.8	2730.13	60.3165	1209.01	1209.01	1209.01	959.908	696.62	0	0	1438.72	76.6671	419.425	0.0259449	0.0259449	0	0	0	0	0
6692	6026.93	5777.4	17725.3	13585.3	41777.2	64.6971	2578.85	3459.38	92627	17201.3	10522.9	11785.7	53012.3	4160.99	3218.11	44164.4	9614.02	34348	11184.6	7407.7	9953.36	2621.86	1343.53	1086.31	745.56	4367.7	3129.57	2868.88	3275.67	3120.09	2820.55	2688.78	3466.69	3538.89	3417.87	115.521	1513.56	1513.56	1513.56	1201.72	872.104	0	0	2187.31	110.26	603.204	0.0324806	0.0324806	0	0	0	0	0
6693	1212.74	7574.67	10717.1	17811.5	25259.4	64.6971	2122.43	2847.11	56004.3	13866.5	7975.99	9699.74	43629.8	837.273	647.547	26702.8	7912.46	28268.8	5268.92	5614.78	13478.4	2157.82	270.344	218.588	150.021	878.866	629.731	577.275	659.129	627.822	567.55	541.034	697.565	712.094	687.742	93.1252	304.559	304.559	304.559	241.809	175.484	0	0	1800.18	83.5735	457.208	0.00653573	0.00653573	0	0	0	0	0
