Mois	min	max	mean	2014
8	243	865	684.63	727
8	210	770	540.25	427
8	174	616	437.75	349
8	115	490	302.50	247
8	45	288	161.00	144
8	16	100	40.00	19
8	1	9	3.50	1
8	1	2	1.88	2
8	1	2	1.50	1
8	1	2	1.50	1
8	1	2	1.63	1
8	1	2	1.50	2
8	1	2	1.50	1
8	1	2	1.75	2
8	1	2	1.25	1
8	1	2	1.63	2
8	4	44	24.50	16
8	67	188	123.88	67
8	147	402	267.00	150
8	301	562	445.38	303
8	339	703	514.63	339
8	236	810	608.25	338
8	146	852	658.63	146
8	226	882	719.75	226
8	381	845	650.13	473
8	56	746	555.63	453
8	8	583	416.88	347
8	25	451	286.25	266
8	39	226	136.50	82
8	10	55	25.38	14
8	1	5	2.25	1
8	1	2	1.75	2
8	1	2	1.50	2
8	1	2	1.25	2
8	1	3	1.75	1
8	1	2	1.38	1
8	1	2	1.25	1
8	1	2	1.13	1
8	1	2	1.13	1
8	1	2	1.63	1
8	2	45	22.88	13
8	23	188	116.63	80
8	73	360	277.50	332
8	329	568	438.25	329
8	300	724	590.00	300
8	387	786	652.63	387
8	354	834	660.63	471
8	520	849	767.13	782
8	291	819	684.38	605
8	251	757	549.63	556
8	147	586	364.88	406
8	115	436	257.00	256
8	69	244	133.25	112
8	13	75	29.00	17
8	2	5	3.00	2
8	1	2	1.75	1
8	1	2	1.75	2
8	1	2	1.75	2
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.50	1
8	1	2	1.63	1
8	1	2	1.50	1
8	0	2	1.50	2
8	1	39	17.88	39
8	33	177	101.63	177
8	116	359	253.63	359
8	89	561	420.75	500
8	180	724	553.63	649
8	274	777	629.13	756
8	223	817	620.50	797
8	240	840	623.13	811
8	130	831	547.00	709
8	132	729	494.63	564
8	83	583	350.38	414
8	47	439	235.25	275
8	22	242	104.13	109
8	4	73	17.13	15
8	1	7	2.50	2
8	1	2	1.63	1
8	1	2	1.50	1
8	1	2	1.38	2
8	1	2	1.50	2
8	1	2	1.38	1
8	1	2	1.13	1
8	1	2	1.13	1
8	1	2	1.25	1
8	1	2	1.75	2
8	2	35	17.50	29
8	20	181	106.38	153
8	77	362	238.50	281
8	57	540	366.88	431
8	27	682	474.25	623
8	76	798	551.75	649
8	102	827	595.63	810
8	92	832	627.63	751
8	104	810	577.75	672
8	85	726	474.88	217
8	53	581	336.25	75
8	39	444	239.63	74
8	24	121	92.88	24
8	6	40	16.63	6
8	1	4	2.00	1
8	1	2	1.63	2
8	1	2	1.50	1
8	1	2	1.25	1
8	1	2	1.63	1
8	1	2	1.50	2
8	1	2	1.50	2
8	1	2	1.50	2
8	1	2	1.25	1
8	1	2	1.75	1
8	1	28	14.38	2
8	9	158	78.00	9
8	51	350	196.63	51
8	89	534	308.50	92
8	160	677	430.13	171
8	130	790	482.63	130
8	121	819	461.25	131
8	86	865	445.50	86
8	78	821	434.13	78
8	76	736	365.50	76
8	67	586	254.50	67
8	21	438	153.88	31
8	12	240	70.13	17
8	2	67	16.63	3
8	1	5	1.88	1
8	1	2	1.50	1
8	1	2	1.38	1
8	1	2	1.50	1
8	1	2	1.38	1
9	1	2	1.63	1
9	0	2	1.00	1
9	1	2	1.25	1
9	1	2	1.50	1
9	1	2	1.38	1
9	1	23	11.13	7
9	5	156	54.63	30
9	24	346	166.75	41
9	57	520	256.38	137
9	126	712	332.13	391
9	122	735	368.25	161
9	117	735	382.88	134
9	139	751	371.63	159
9	71	640	404.75	147
9	107	628	305.63	182
9	50	508	238.63	149
9	29	287	155.00	114
9	19	113	69.50	20
9	4	52	13.75	5
9	1	2	1.50	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.38	1
9	0	2	1.13	1
9	1	2	1.13	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	27	14.00	6
9	5	177	93.13	20
9	41	365	175.25	66
9	120	542	337.25	150
9	98	659	428.75	98
9	123	783	432.00	123
9	95	821	530.75	95
9	404	817	609.00	410
9	253	775	549.63	579
9	321	638	533.88	508
9	181	479	354.75	323
9	102	301	202.50	102
9	49	110	78.25	56
9	5	25	12.00	5
9	1	3	2.00	1
9	1	2	1.50	1
9	1	2	1.75	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.50	1
9	1	2	1.13	1
9	1	2	1.25	1
9	1	2	1.13	1
9	1	1	1.00	1
9	1	23	12.13	10
9	19	159	77.88	65
9	39	357	195.50	341
9	61	535	320.25	532
9	179	671	450.88	568
9	213	772	535.63	637
9	284	808	579.63	673
9	257	847	636.63	662
9	231	804	554.88	702
9	330	724	513.63	611
9	238	584	381.50	481
9	92	456	265.38	359
9	33	247	109.75	83
9	4	73	22.63	7
9	1	3	2.13	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.13	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.38	1
9	2	22	11.63	7
9	19	148	89.13	66
9	73	388	224.13	196
9	158	514	379.75	412
9	384	651	563.38	563
9	441	759	623.63	441
9	365	792	638.63	508
9	350	843	656.50	454
9	192	805	536.75	358
9	80	721	450.38	388
9	54	602	364.38	308
9	26	434	226.88	98
9	9	250	101.63	49
9	2	65	19.63	6
9	1	4	2.13	2
9	1	2	1.63	1
9	1	2	1.50	1
9	0	2	1.25	1
9	1	2	1.13	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.25	1
9	2	25	8.88	7
9	11	141	62.13	52
9	28	334	151.50	141
9	70	509	269.13	506
9	46	682	362.88	682
9	66	753	467.88	735
9	77	800	523.75	643
9	129	818	549.88	700
9	141	747	445.63	655
9	108	609	372.88	587
9	119	493	281.50	336
9	86	271	174.50	112
9	18	202	73.63	35
9	2	58	17.63	5
9	1	3	1.88	1
9	1	2	1.50	1
9	1	2	1.50	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.13	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	2	1.13	1
9	1	2	1.38	1
9	1	19	10.25	4
9	6	133	65.13	48
9	40	329	189.38	117
9	70	498	274.50	180
9	53	665	369.75	219
9	118	757	484.25	290
9	187	832	565.63	498
9	239	819	609.00	593
9	217	754	559.00	748
9	179	657	430.88	380
9	104	520	335.63	222
9	71	345	202.63	127
9	42	95	69.00	49
9	5	13	8.00	5
9	1	2	1.63	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	3	1.63	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.13	1
9	1	2	1.25	1
9	1	23	11.38	8
9	15	152	79.25	54
9	45	356	212.13	139
9	196	549	353.88	261
9	304	684	537.25	498
9	453	791	616.38	606
9	418	798	641.50	501
9	555	814	713.38	668
9	374	790	633.75	374
9	348	604	519.50	368
9	124	558	393.88	316
9	130	370	257.75	177
9	43	182	97.75	81
9	4	55	15.38	5
9	2	3	2.13	2
9	1	2	1.75	2
9	1	2	1.63	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.63	1
9	1	2	1.13	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	20	11.13	15
9	9	149	88.00	74
9	68	347	227.50	186
9	61	534	357.25	274
9	244	660	493.38	390
9	541	751	667.38	626
9	633	802	749.88	633
9	274	813	651.38	665
9	190	777	587.88	682
9	165	668	464.00	553
9	244	555	378.63	401
9	100	414	233.38	202
9	11	210	82.75	72
9	2	46	11.88	5
9	1	3	2.00	1
9	1	2	1.50	2
9	1	2	1.50	1
9	1	2	1.63	2
9	1	2	1.25	2
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.50	1
9	1	2	1.13	1
9	0	2	1.25	0
9	1	23	10.88	3
9	13	135	69.00	13
9	14	326	188.50	14
9	30	531	375.13	30
9	96	637	520.63	96
9	151	745	585.75	151
9	127	787	627.50	127
9	144	799	656.50	144
9	151	766	584.50	151
9	161	594	464.88	161
9	71	429	330.13	71
9	36	287	200.38	36
9	17	186	82.25	17
9	2	42	11.63	2
9	1	3	1.88	1
9	1	2	1.50	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	13	6.75	4
9	24	123	71.50	111
9	98	329	193.75	278
9	140	527	354.00	140
9	248	652	508.25	248
9	338	738	623.50	722
9	233	768	625.63	530
9	185	758	611.13	185
9	357	723	553.25	357
9	149	638	472.63	337
9	129	541	344.38	233
9	22	387	227.75	191
9	12	185	82.00	69
9	2	37	11.63	4
9	1	4	2.00	2
9	1	2	1.50	1
9	1	2	1.75	1
9	1	2	1.50	1
9	1	2	1.13	1
9	1	2	1.63	1
9	1	2	1.50	1
9	1	2	1.50	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	14	7.50	8
9	34	111	70.50	81
9	82	286	200.88	190
9	104	444	301.13	153
9	226	591	429.25	289
9	357	709	570.50	357
9	124	851	541.88	192
9	159	792	503.50	323
9	77	766	413.75	390
9	127	661	352.38	204
9	51	607	342.00	394
9	35	390	185.00	166
9	14	191	74.75	30
9	2	38	10.25	3
9	1	4	1.88	1
9	1	2	1.50	1
9	1	2	1.63	2
9	1	2	1.13	1
9	1	2	1.25	1
9	1	2	1.38	2
9	1	2	1.38	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.13	1
9	1	26	8.63	4
9	9	134	62.13	27
9	10	321	179.00	69
9	21	452	292.13	110
9	64	678	430.00	168
9	53	683	500.38	432
9	62	744	515.63	537
9	74	785	489.63	339
9	141	758	435.50	233
9	182	664	405.88	278
9	98	515	274.63	393
9	38	376	147.00	193
9	5	178	55.63	79
9	1	32	9.38	2
9	1	3	1.75	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	1	1.00	1
9	0	2	1.00	1
9	1	2	1.13	1
9	1	2	1.25	1
9	1	1	1.00	1
9	1	2	1.13	1
9	1	2	1.25	1
9	1	12	7.13	8
9	33	124	69.25	55
9	72	318	200.13	72
9	76	497	332.88	76
9	135	655	439.75	135
9	193	705	540.25	350
9	349	772	608.88	574
9	584	797	725.63	769
9	523	766	671.63	694
9	131	697	514.88	697
9	196	522	323.38	234
9	143	368	221.38	159
9	28	172	62.00	42
9	2	28	6.50	2
9	1	2	1.75	2
9	1	2	1.50	2
9	0	2	1.25	0
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.13	1
9	1	13	8.13	10
9	5	134	89.50	115
9	22	319	237.88	238
9	48	515	327.00	48
9	40	654	432.88	40
9	38	737	523.50	38
9	49	773	540.63	49
9	99	745	589.88	99
9	296	775	562.75	296
9	176	659	440.00	176
9	53	476	290.25	100
9	83	321	184.50	173
9	19	156	64.75	40
9	2	26	8.00	2
9	1	2	1.75	2
9	1	2	1.50	1
9	1	2	1.38	1
9	1	2	1.63	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.38	2
9	1	2	1.50	2
9	1	2	1.25	1
9	1	2	1.38	1
9	1	11	5.25	11
9	13	119	49.75	119
9	32	311	143.88	311
9	93	461	282.38	451
9	100	644	386.00	461
9	172	705	499.13	616
9	164	764	558.25	761
9	91	767	528.38	617
9	76	743	502.00	682
9	98	643	406.50	614
9	111	489	294.13	368
9	85	352	195.25	189
9	18	158	65.75	46
9	1	27	8.13	3
9	1	2	1.50	1
9	1	2	1.50	2
9	1	2	1.25	1
9	1	2	1.50	1
9	1	2	1.13	1
9	1	2	1.25	2
9	1	2	1.25	1
9	1	2	1.25	1
9	1	3	1.38	1
9	1	2	1.25	1
9	1	11	6.13	11
9	23	108	55.13	73
9	50	297	172.88	206
9	85	488	329.13	488
9	45	616	373.25	415
9	63	712	435.88	542
9	99	746	466.75	559
9	84	747	431.63	382
9	146	728	478.63	176
9	126	630	420.25	217
9	82	480	318.50	230
9	55	328	168.50	125
9	12	143	52.75	22
9	1	22	7.13	2
9	1	3	2.00	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.50	1
9	1	2	1.13	1
9	1	2	1.63	1
9	1	2	1.38	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	11	5.38	10
9	10	124	53.13	93
9	12	266	172.25	254
9	37	477	290.13	274
9	45	618	352.63	373
9	46	630	370.50	178
9	50	725	475.13	129
9	48	751	446.00	189
9	162	745	448.88	451
9	168	649	382.88	272
9	34	492	259.75	34
9	32	340	155.75	34
9	5	143	61.25	5
9	1	20	6.38	1
9	1	2	1.50	1
9	1	2	1.63	1
9	1	2	1.38	1
9	1	2	1.50	1
9	1	2	1.13	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	2	1.13	1
9	1	2	1.38	1
9	1	8	3.88	3
9	9	105	31.63	27
9	28	281	109.00	115
9	39	420	205.38	221
9	148	505	319.50	378
9	200	627	396.75	375
9	180	708	415.25	509
9	127	733	422.25	489
9	216	542	391.88	500
9	99	587	313.88	383
9	43	392	215.63	250
9	30	349	162.50	209
9	7	144	48.38	41
9	1	19	4.75	1
9	1	2	1.38	1
9	1	2	1.38	2
9	1	2	1.13	1
9	1	1	1.00	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.13	1
9	1	2	1.13	1
9	1	2	1.38	1
9	1	2	1.50	1
9	1	9	3.13	2
9	9	80	34.00	16
9	43	341	172.88	137
9	78	529	286.63	218
9	142	490	340.25	156
9	160	632	415.00	160
9	219	722	426.75	219
9	350	757	516.50	584
9	221	728	443.75	510
9	162	634	380.50	198
9	199	483	316.13	274
9	96	330	179.13	122
9	9	134	50.88	9
9	1	16	4.88	1
9	1	3	1.63	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.13	1
9	1	2	1.50	1
9	1	2	1.13	1
9	1	2	1.38	1
9	1	8	3.88	3
9	21	98	51.75	43
9	135	316	188.50	143
9	289	488	370.88	420
9	325	697	478.25	697
9	464	719	578.50	719
9	484	752	686.88	716
9	526	734	674.00	658
9	307	713	555.75	608
9	400	612	513.88	544
9	108	465	336.88	379
9	46	318	190.88	176
9	11	126	56.50	43
9	1	15	5.00	2
9	1	3	1.88	2
9	1	2	1.75	2
9	1	2	1.50	2
9	1	2	1.13	1
9	1	2	1.50	2
9	1	2	1.50	1
9	1	2	1.50	1
9	0	2	1.38	1
9	1	2	1.63	1
9	1	2	1.50	1
9	1	7	4.13	6
9	14	101	62.00	98
9	71	293	196.25	290
9	155	479	386.88	458
9	182	634	478.13	597
9	266	695	571.63	687
9	286	744	619.63	722
9	277	729	573.50	671
9	281	701	520.88	655
9	63	604	415.13	512
9	41	459	275.38	360
9	37	271	154.25	167
9	14	91	35.63	38
9	1	12	3.38	2
9	1	2	1.63	2
9	1	2	1.38	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.13	1
9	1	2	1.25	2
9	1	2	1.38	1
9	1	2	1.50	2
9	1	2	1.13	1
9	1	2	1.25	1
9	1	8	3.88	8
9	10	101	50.75	87
9	99	296	158.25	258
9	178	420	299.25	404
9	65	610	376.38	562
9	134	717	492.88	621
9	124	740	563.13	699
9	69	709	531.50	662
9	94	687	481.50	568
9	43	540	386.00	497
9	70	374	255.38	265
9	45	180	126.00	117
9	12	53	35.00	28
9	1	8	2.88	2
9	1	3	1.63	2
9	1	3	1.63	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	2	1.38	2
9	0	2	1.13	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.13	1
9	1	2	1.38	2
9	1	6	3.88	5
9	5	91	49.63	78
9	43	286	151.75	251
9	78	481	285.75	421
9	97	625	438.50	559
9	72	715	523.13	650
9	135	742	508.13	685
9	175	712	520.38	654
9	173	635	521.75	613
9	189	657	448.63	470
9	112	467	315.00	259
9	78	208	130.38	83
9	16	116	37.50	16
9	2	10	3.13	2
9	1	3	2.00	2
9	1	2	1.50	2
9	0	2	1.25	1
9	1	2	1.38	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.13	1
9	1	2	1.13	1
9	1	2	1.13	1
9	1	8	3.88	4
9	5	87	51.88	71
9	21	276	178.13	257
9	66	460	328.38	440
9	78	604	454.00	599
9	218	705	511.00	619
9	269	714	505.38	638
9	315	694	543.88	682
9	197	647	459.63	647
9	77	497	350.75	483
9	70	365	299.88	357
9	40	213	143.00	169
9	10	100	33.63	27
9	2	9	3.00	2
9	0	2	1.38	2
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.63	2
9	0	2	1.00	1
9	1	2	1.13	1
9	1	2	1.63	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	7	3.75	4
9	6	86	56.00	85
9	47	274	200.38	266
9	146	490	339.38	442
9	362	580	519.50	580
9	435	696	624.50	673
9	289	738	641.38	685
9	185	708	531.63	578
9	132	674	542.13	522
9	68	586	429.50	485
9	40	483	311.38	233
9	27	291	150.88	94
9	5	102	28.63	14
9	1	8	2.75	2
9	1	2	1.63	1
9	1	2	1.63	2
9	1	2	1.63	2
9	1	2	1.38	1
9	1	2	1.63	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	5	2.88	2
9	5	77	37.00	22
9	38	251	146.50	82
9	132	446	270.88	132
9	195	567	401.63	332
9	281	659	527.25	545
9	303	687	526.88	565
9	251	688	494.38	354
9	164	667	383.75	164
9	38	583	297.25	91
9	9	458	225.75	67
9	10	265	125.00	40
9	4	101	34.88	5
9	1	9	3.00	1
9	1	2	1.50	1
9	0	2	1.38	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	4	2.50	2
9	14	72	33.63	21
9	63	260	138.63	74
9	133	437	288.88	207
9	131	560	433.38	374
9	161	651	485.75	570
9	267	711	591.63	508
9	302	682	564.88	549
9	224	684	550.50	515
9	151	578	428.50	492
9	181	441	289.00	286
9	57	283	137.88	85
9	9	92	29.13	9
9	1	7	2.25	1
9	1	2	1.50	1
9	1	2	1.63	1
9	1	2	1.63	1
9	1	2	1.38	1
9	1	3	1.50	1
9	1	2	1.50	1
9	1	2	1.25	1
9	1	2	1.50	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	5	3.25	3
9	8	85	54.38	46
9	51	271	173.63	156
9	145	444	321.50	405
9	280	566	477.63	561
9	533	712	600.88	533
9	450	724	617.38	450
9	474	676	608.38	474
9	497	656	591.75	595
9	326	596	477.75	389
9	149	439	300.63	200
9	62	235	147.13	101
9	5	82	27.00	17
9	1	6	2.75	2
9	1	2	1.63	2
9	1	2	1.75	2
9	1	2	1.38	1
9	1	2	1.13	1
9	1	2	1.63	1
9	1	2	1.50	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.38	1
9	1	4	2.13	2
9	8	66	34.13	49
9	26	231	137.75	165
9	43	422	252.75	346
9	59	533	331.75	449
9	49	631	396.00	618
9	42	681	428.75	557
9	59	704	454.50	590
9	60	678	419.63	560
9	85	578	342.75	480
9	41	443	248.63	318
9	10	268	122.38	163
9	3	72	24.38	14
9	1	6	2.63	1
9	1	2	1.38	2
9	0	2	1.13	1
9	1	2	1.25	1
9	1	2	1.25	1
9	1	2	1.38	1
9	1	2	1.25	1
9	1	2	1.13	1
9	1	2	1.38	1
9	1	2	1.63	2
9	0	2	1.13	0
9	1	4	2.00	4
9	8	64	27.63	45
9	35	238	116.63	222
9	79	409	213.75	400
9	75	543	319.38	321
9	53	650	353.88	232
9	122	688	385.88	193
9	121	695	392.25	153
9	122	635	390.38	139
9	110	501	298.25	110
9	55	410	224.00	55
9	19	243	100.00	19
9	3	80	17.00	6
9	1	7	2.38	2
9	1	2	1.88	2
9	1	2	1.25	1
9	1	2	1.13	1
9	1	2	1.25	1
9	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	1	1.00	1
10	1	2	1.25	1
10	1	2	1.25	1
10	1	2	1.75	2
10	3	37	21.38	34
10	25	126	82.00	105
10	45	284	178.38	152
10	119	575	293.00	194
10	82	675	386.38	304
10	182	682	412.38	480
10	140	661	377.50	549
10	77	670	375.50	300
10	47	496	275.00	254
10	52	292	173.00	247
10	45	132	93.00	75
10	5	23	11.88	8
10	1	3	1.75	1
10	1	2	1.50	1
10	1	2	1.50	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.38	1
10	1	2	1.38	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.38	1
10	1	4	2.13	2
10	6	79	34.75	10
10	33	246	121.88	33
10	62	438	235.88	62
10	159	542	333.50	167
10	167	727	426.25	167
10	142	681	424.63	269
10	252	654	472.63	317
10	189	545	394.25	189
10	160	456	311.88	160
10	67	282	187.38	67
10	16	117	69.63	16
10	3	46	17.75	3
10	0	3	1.75	0
10	1	2	1.63	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.50	1
10	1	2	1.13	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.25	2
10	0	3	1.63	0
10	5	81	32.25	10
10	43	231	123.38	43
10	41	419	231.25	41
10	71	541	347.13	71
10	231	648	456.13	359
10	294	672	537.63	294
10	374	689	549.13	374
10	375	660	529.75	623
10	207	552	387.25	367
10	106	401	259.25	292
10	30	200	93.00	101
10	4	34	12.88	8
10	2	3	2.13	2
10	1	2	1.38	1
10	1	2	1.38	1
10	1	2	1.38	2
10	1	2	1.38	2
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.13	1
10	1	1	1.00	1
10	1	1	1.00	1
10	1	1	1.00	1
10	1	2	1.63	2
10	4	56	22.50	28
10	27	231	113.38	121
10	49	415	213.50	282
10	51	547	272.50	370
10	85	655	365.50	427
10	165	695	452.38	370
10	203	683	471.88	451
10	129	591	402.63	404
10	77	516	323.13	309
10	53	380	207.75	245
10	34	220	84.25	86
10	2	56	12.75	10
10	1	3	1.75	1
10	1	2	1.50	2
10	1	2	1.25	1
10	1	2	1.50	2
10	1	2	1.38	2
10	1	2	1.38	1
10	1	2	1.63	2
10	1	2	1.25	2
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	4	1.88	3
10	4	61	29.50	55
10	24	225	132.00	225
10	94	404	258.50	404
10	98	525	383.75	511
10	121	637	442.50	637
10	162	641	457.75	611
10	144	648	431.13	648
10	133	600	345.88	569
10	88	516	270.50	455
10	20	379	188.63	253
10	20	220	87.50	78
10	2	57	16.25	8
10	0	5	1.75	0
10	1	2	1.25	1
10	1	2	1.38	2
10	1	2	1.13	2
10	1	2	1.38	2
10	0	2	1.00	0
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	3	1.50	3
10	1	2	1.38	1
10	1	2	1.38	1
10	3	53	27.50	25
10	20	217	122.50	143
10	95	409	255.63	409
10	131	530	308.75	451
10	93	608	411.88	589
10	43	642	393.50	301
10	34	626	388.63	302
10	17	511	379.25	430
10	93	446	273.50	213
10	59	203	125.63	59
10	19	82	48.00	31
10	4	41	10.38	5
10	1	3	1.50	1
10	1	2	1.50	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.63	2
10	1	2	1.38	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	1	1.00	1
10	1	1	1.00	1
10	1	2	1.38	1
10	1	2	1.50	2
10	3	51	17.38	51
10	47	216	89.13	216
10	70	383	153.50	383
10	147	493	230.63	493
10	148	616	326.13	616
10	155	616	357.25	571
10	114	534	315.38	528
10	56	481	245.75	481
10	28	535	238.25	365
10	15	264	111.00	173
10	10	144	49.63	66
10	2	40	10.38	5
10	1	3	1.25	1
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.25	2
10	1	2	1.38	2
10	0	2	1.00	1
10	1	2	1.13	1
10	1	2	1.50	1
10	2	28	14.75	18
10	32	157	72.25	58
10	77	379	183.25	101
10	117	567	282.13	286
10	163	589	338.13	494
10	119	749	366.00	458
10	137	566	306.00	284
10	137	424	268.38	266
10	101	404	227.63	374
10	38	364	179.38	208
10	8	213	77.38	49
10	2	47	13.50	4
10	1	2	1.25	1
10	0	2	1.25	1
10	1	2	1.25	1
10	1	2	1.25	1
10	1	2	1.38	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	52	24.00	52
10	9	220	106.88	220
10	7	379	224.88	379
10	28	553	288.38	289
10	45	667	392.25	619
10	52	656	390.13	479
10	78	623	372.38	343
10	43	601	344.00	245
10	70	477	264.63	122
10	50	351	128.38	93
10	9	172	58.50	30
10	2	39	10.25	2
10	1	3	1.75	2
10	1	2	1.63	2
10	1	2	1.50	1
10	1	2	1.38	1
10	0	2	1.13	2
10	1	2	1.38	1
10	1	2	1.13	1
10	1	2	1.25	1
10	1	1	1.00	1
10	1	2	1.13	1
10	1	1	1.00	1
10	1	2	1.25	2
10	3	41	12.38	41
10	15	187	61.25	187
10	30	335	129.50	335
10	36	448	186.13	448
10	32	529	202.38	529
10	23	585	244.25	585
10	40	628	280.50	628
10	50	508	302.63	508
10	69	477	265.75	342
10	39	346	177.13	226
10	18	141	70.25	73
10	2	27	8.63	6
10	1	2	1.75	2
10	1	2	1.38	2
10	1	2	1.13	1
10	1	2	1.25	1
10	1	2	1.25	1
10	1	1	1.00	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.38	2
10	1	2	1.13	1
10	1	2	1.25	2
10	1	2	1.25	1
10	2	36	14.88	36
10	27	180	88.88	180
10	54	347	183.13	347
10	77	479	270.63	479
10	79	576	291.25	576
10	130	610	373.38	609
10	170	621	410.25	613
10	169	602	444.88	530
10	180	502	336.00	407
10	40	370	201.00	243
10	19	185	78.75	71
10	2	38	10.50	4
10	1	3	1.88	1
10	1	2	1.75	1
10	1	2	1.38	1
10	1	2	1.25	1
10	1	2	1.25	1
10	1	1	1.00	1
10	1	2	1.25	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	1	1.00	1
10	1	1	1.00	1
10	1	2	1.13	1
10	4	35	15.00	35
10	52	184	92.75	184
10	62	358	230.25	284
10	64	617	336.88	186
10	105	622	396.38	411
10	138	610	419.50	610
10	104	651	439.25	602
10	62	582	365.25	518
10	102	463	306.88	393
10	39	323	156.13	228
10	7	161	58.13	64
10	2	34	8.50	4
10	1	3	2.00	3
10	1	2	1.38	1
10	1	2	1.50	2
10	1	2	1.13	1
10	1	2	1.13	2
10	1	2	1.50	1
10	1	2	1.13	1
10	1	2	1.13	1
10	1	2	1.38	1
10	1	2	1.13	1
10	1	2	1.38	1
10	1	2	1.38	1
10	3	37	13.75	30
10	42	194	90.75	166
10	32	383	212.00	333
10	69	511	320.25	464
10	63	596	354.38	557
10	76	654	388.75	577
10	35	595	376.88	589
10	35	578	357.88	505
10	20	471	289.38	382
10	14	337	171.38	219
10	7	163	61.13	60
10	1	30	8.75	3
10	1	3	1.50	2
10	1	2	1.63	1
10	1	2	1.25	1
10	1	1	1.00	1
10	1	2	1.38	1
10	1	2	1.38	1
10	1	2	1.50	1
10	1	2	1.38	1
