Timestep	2016	2017	2018	2019
7305	281.25	275.85	281.45	285.85
7306	281.15	277.55	282.25	286.15
7307	281.65	279.85	283.05	287.05
7308	282.15	281.15	284.75	288.35
7309	282.25	282.05	286.35	289.75
7310	282.55	282.85	287.05	289.25
7311	282.95	283.75	287.35	288.45
7312	283.55	284.45	287.85	288.25
7313	284.25	284.95	287.95	288.25
7314	283.95	284.95	287.05	288.05
7315	283.45	283.55	286.05	287.75
7316	282.85	282.25	285.25	287.85
7317	282.35	281.35	284.85	287.85
7318	282.35	280.95	284.65	288.05
7319	281.75	280.25	284.55	287.75
7320	282.15	279.75	284.25	287.55
7321	282.15	279.05	284.25	287.65
7322	282.15	278.75	284.25	287.45
7323	282.35	278.55	283.65	287.55
7324	282.55	278.45	283.05	287.65
7325	282.95	278.75	282.95	287.65
7326	282.75	278.85	282.85	287.75
7327	282.65	278.85	282.95	287.85
7328	282.55	279.65	283.15	287.75
7329	282.75	279.45	283.35	288.05
7330	283.65	280.45	283.65	288.55
7331	284.25	282.25	284.25	288.95
7332	285.45	283.75	284.65	289.85
7333	286.55	285.65	284.85	290.15
7334	287.35	287.25	285.45	290.55
7335	288.45	289.15	285.55	290.65
7336	289.15	289.55	285.85	291.35
7337	287.75	289.45	286.25	291.15
7338	286.95	288.95	286.75	290.65
7339	286.25	288.35	287.35	290.35
7340	286.05	287.45	287.15	289.95
7341	285.85	286.75	287.25	289.85
7342	285.15	286.15	286.25	289.85
7343	284.05	285.85	285.15	288.45
7344	283.85	286.45	284.65	287.45
7345	283.75	285.95	285.05	287.35
7346	283.45	285.65	285.05	286.95
7347	283.25	285.05	284.95	286.65
7348	283.05	284.35	284.85	286.45
7349	282.75	283.65	284.75	286.25
7350	282.45	283.65	284.85	286.05
7351	282.05	282.35	284.95	286.15
7352	281.85	281.75	284.85	285.95
7353	281.85	280.95	285.25	286.05
7354	281.85	281.85	285.35	286.15
7355	281.95	283.55	285.55	286.65
7356	282.85	284.65	286.05	286.95
7357	283.95	285.75	286.95	286.85
7358	284.45	286.55	287.65	287.05
7359	284.95	287.25	288.15	286.55
7360	285.25	287.75	287.65	286.15
7361	285.15	287.65	287.65	285.85
7362	284.45	287.45	287.25	286.05
7363	283.15	285.95	287.95	285.75
7364	282.05	284.65	287.95	285.35
7365	281.25	284.05	286.95	285.65
7366	280.45	283.75	286.45	285.15
7367	279.85	283.45	286.35	284.25
7368	279.25	283.45	286.05	284.25
7369	278.55	283.25	286.15	284.65
7370	278.05	282.95	285.95	284.65
7371	277.85	282.95	285.75	284.45
7372	277.35	283.15	285.75	284.55
7373	277.05	282.75	285.65	284.55
7374	276.65	282.65	285.45	284.55
7375	276.35	282.75	285.35	284.25
7376	276.25	282.95	285.35	284.25
7377	276.25	283.25	285.95	284.45
7378	277.25	283.75	286.65	284.65
7379	279.65	284.25	285.85	285.95
7380	281.65	285.05	285.55	285.95
7381	283.05	286.05	285.85	286.55
7382	284.45	286.55	286.75	286.95
7383	285.65	286.55	286.35	288.35
7384	285.85	287.05	287.05	288.75
7385	286.35	287.45	286.85	288.75
7386	286.15	287.15	286.65	288.15
7387	285.45	286.85	286.15	287.15
7388	285.75	286.05	286.95	286.85
7389	285.35	285.75	286.75	286.85
7390	285.65	285.55	287.85	286.75
7391	285.85	285.35	287.35	286.65
7392	285.95	285.25	285.95	286.45
7393	286.05	285.35	285.65	286.25
7394	286.65	285.55	285.55	286.05
7395	286.55	285.05	285.45	285.35
7396	286.15	284.95	285.45	285.15
7397	285.85	285.25	285.45	284.85
7398	285.55	285.15	285.25	284.55
7399	285.55	285.25	285.25	284.75
7400	285.45	285.15	285.05	284.45
7401	285.15	285.35	285.55	283.95
7402	285.15	285.25	285.65	284.75
7403	285.35	284.75	285.15	285.75
7404	285.45	283.25	285.35	286.35
7405	285.85	283.35	285.65	287.55
7406	286.65	283.25	285.55	288.25
7407	286.75	282.95	285.85	286.75
7408	286.95	282.85	285.95	285.75
7409	286.55	282.75	285.95	285.65
7410	286.35	282.65	285.45	285.75
7411	286.15	282.35	284.85	285.45
7412	285.95	281.75	284.25	285.05
7413	285.45	281.85	283.65	284.45
7414	285.25	281.05	282.95	284.25
7415	284.95	280.75	282.95	284.15
7416	284.35	280.45	282.85	283.75
7417	283.95	280.35	282.95	283.45
7418	283.15	280.35	282.85	283.35
7419	282.15	280.25	282.75	283.05
7420	281.95	280.15	282.35	283.25
7421	282.05	280.15	282.35	283.35
7422	281.95	280.05	281.95	283.05
7423	281.45	279.95	282.15	282.85
7424	281.15	280.05	282.25	282.75
7425	280.55	279.75	282.45	282.85
7426	280.25	279.75	282.95	283.55
7427	280.35	280.15	283.55	284.05
7428	281.05	280.55	283.85	284.85
7429	281.55	281.15	284.05	284.75
7430	282.35	280.95	285.65	286.05
7431	282.45	281.15	287.45	286.55
7432	282.25	281.15	288.55	287.05
7433	281.75	280.85	288.45	286.65
7434	281.45	280.75	287.75	285.15
7435	281.25	280.65	287.25	283.85
7436	281.05	280.55	286.95	283.45
7437	280.85	280.55	286.65	283.65
7438	280.75	280.45	286.35	283.95
7439	280.35	280.35	286.15	283.65
7440	280.65	280.25	285.85	283.35
7441	280.35	280.15	285.45	283.05
7442	279.85	280.05	285.25	282.75
7443	279.85	280.05	284.65	281.85
7444	279.65	279.95	283.75	281.05
7445	279.65	279.85	283.95	280.85
7446	279.25	279.95	283.85	280.55
7447	279.05	280.05	282.85	280.35
7448	278.95	280.15	282.15	280.15
7449	279.05	280.15	282.05	280.15
7450	279.45	280.35	283.55	281.05
7451	279.65	280.55	284.85	281.65
7452	280.45	280.95	286.25	282.05
7453	280.45	281.75	287.15	282.45
7454	281.25	281.55	287.15	283.25
7455	281.75	282.25	287.75	284.25
7456	281.25	282.25	286.65	284.45
7457	280.95	283.15	286.25	284.35
7458	280.25	283.45	286.35	284.15
7459	279.85	282.35	286.35	283.15
7460	278.95	281.65	285.85	282.95
7461	277.85	281.15	285.65	282.95
7462	277.25	281.15	285.25	282.85
7463	276.95	280.95	285.15	282.75
7464	276.75	280.75	285.15	282.55
7465	276.55	280.85	284.95	282.55
7466	276.15	280.95	284.95	282.45
7467	275.85	280.75	284.65	282.15
7468	275.25	280.65	284.65	282.05
7469	275.45	280.65	284.55	281.95
7470	275.35	280.75	284.35	281.75
7471	275.15	280.65	284.45	281.65
7472	275.35	280.45	284.35	281.45
7473	275.55	280.55	284.35	281.25
7474	276.05	281.05	284.65	281.35
7475	276.65	280.95	285.45	281.45
7476	277.15	281.55	285.75	281.85
7477	278.15	281.95	285.75	282.05
7478	278.35	282.35	285.85	282.45
7479	279.05	282.25	286.05	283.05
7480	279.15	282.25	286.35	283.55
7481	279.45	282.75	286.75	283.55
7482	279.55	281.25	286.85	283.25
7483	279.15	280.75	286.45	282.45
7484	278.75	280.95	285.75	282.45
7485	278.25	281.05	285.15	281.45
7486	277.85	281.05	284.55	280.75
7487	277.55	280.95	283.95	280.15
7488	276.75	280.85	283.35	279.45
7489	276.35	280.75	283.15	279.05
7490	275.85	280.85	283.35	278.55
7491	276.15	280.75	282.85	278.35
7492	276.65	280.65	282.45	278.55
7493	276.35	280.65	282.25	278.75
7494	276.45	280.45	282.35	278.95
7495	276.95	280.15	282.45	278.95
7496	277.15	280.35	282.75	279.15
7497	277.65	280.45	282.95	279.55
7498	277.85	280.85	283.15	280.15
7499	278.15	281.15	283.45	280.75
7500	278.65	281.65	283.85	282.25
7501	278.65	281.75	283.75	283.15
7502	278.85	281.85	283.65	283.45
7503	278.85	282.25	283.75	283.85
7504	278.65	282.25	284.05	284.55
7505	278.45	282.85	283.65	284.75
7506	279.15	282.15	283.85	284.05
7507	279.75	281.75	283.35	283.45
7508	280.25	281.65	283.45	282.65
7509	280.55	281.65	283.65	281.45
7510	280.45	281.75	283.45	280.55
7511	280.65	281.45	283.35	279.55
7512	280.65	281.35	283.25	279.05
7513	280.35	281.25	283.35	278.75
7514	280.25	281.25	282.95	278.65
7515	280.15	281.35	283.15	277.65
7516	280.15	281.35	283.15	277.35
7517	280.05	281.35	283.05	277.25
7518	279.65	281.05	282.95	277.75
7519	279.35	280.85	282.95	277.85
7520	280.05	281.15	282.75	277.95
7521	280.45	281.05	282.65	278.35
7522	281.05	281.05	282.95	278.75
7523	281.25	282.15	282.75	279.35
7524	281.35	282.05	283.25	280.35
7525	281.25	282.55	283.65	281.05
7526	281.55	282.75	283.75	281.15
7527	281.35	282.85	284.15	281.75
7528	281.45	282.65	284.15	282.35
7529	281.35	282.55	284.25	282.25
7530	281.35	282.05	283.95	282.05
7531	281.25	281.65	284.05	280.95
7532	280.95	281.75	284.05	280.15
7533	280.95	281.65	283.95	279.55
7534	280.95	281.35	284.05	278.75
7535	280.75	281.25	284.35	278.55
7536	280.65	281.15	284.25	278.95
7537	281.35	281.15	284.35	278.85
7538	281.65	281.05	284.45	278.55
7539	281.45	281.15	284.35	278.35
7540	281.45	281.05	283.95	278.35
7541	281.45	280.95	283.85	277.85
7542	281.15	281.35	284.15	277.95
7543	280.85	281.75	284.35	277.95
7544	280.65	281.75	284.75	277.75
7545	280.45	282.05	285.05	278.25
7546	280.05	282.35	285.05	278.65
7547	279.35	282.75	285.25	278.95
7548	279.95	283.15	285.65	279.75
7549	280.35	283.05	286.55	280.85
7550	281.45	282.95	287.65	281.75
7551	281.95	283.15	288.15	281.65
7552	281.65	282.55	288.45	281.95
7553	281.05	282.05	288.55	282.15
7554	280.75	282.05	287.55	282.05
7555	280.55	281.95	286.55	281.75
7556	280.55	281.95	285.55	281.45
7557	280.35	282.15	285.15	281.15
7558	280.25	282.25	284.75	281.35
7559	280.15	282.35	284.35	281.35
7560	280.05	282.45	284.75	281.05
7561	279.95	282.35	284.85	281.25
7562	279.85	282.65	284.95	281.25
7563	279.25	282.95	285.25	280.95
7564	278.15	283.05	285.15	280.35
7565	277.75	283.25	284.75	279.55
7566	278.35	283.45	284.95	278.75
7567	278.55	284.05	284.65	278.25
7568	278.25	284.45	284.25	278.45
7569	278.35	284.65	284.25	278.35
7570	278.55	284.75	284.25	278.75
7571	279.25	285.05	284.25	280.85
7572	280.15	285.05	284.55	282.05
7573	280.85	284.95	284.85	282.85
7574	281.05	284.75	284.85	283.55
7575	281.15	284.85	284.75	284.25
7576	280.85	284.55	285.05	284.35
7577	280.95	283.85	284.55	283.95
7578	280.45	279.75	284.85	283.65
7579	279.35	279.75	284.95	282.75
7580	278.55	279.55	284.95	281.45
7581	277.95	279.35	284.85	280.45
7582	277.45	278.75	284.35	279.65
7583	277.15	278.05	283.95	279.25
7584	277.25	278.05	283.85	279.15
7585	277.45	278.35	283.75	279.05
7586	277.55	278.05	283.65	279.25
7587	277.85	278.15	283.35	279.85
7588	278.05	277.65	283.35	279.95
7589	278.25	278.05	283.65	279.65
7590	278.45	278.15	283.95	279.05
7591	278.35	278.15	284.25	278.25
7592	278.05	278.45	284.55	277.65
7593	278.15	278.45	285.05	277.45
7594	278.75	278.65	285.45	278.15
7595	279.55	278.85	285.45	279.45
7596	280.35	278.75	285.55	281.35
7597	280.85	279.45	285.95	282.05
7598	280.85	279.85	286.15	282.65
7599	281.25	279.95	286.15	283.05
7600	281.35	279.95	285.85	283.35
7601	281.15	279.75	285.85	283.55
7602	280.85	279.95	286.05	282.75
7603	280.45	279.45	286.05	281.95
7604	279.75	278.85	285.65	280.75
7605	279.45	278.45	285.65	279.75
7606	279.25	278.15	285.65	279.05
7607	279.35	278.15	285.75	278.35
7608	278.95	278.55	285.65	277.55
7609	279.15	278.85	285.55	277.15
7610	278.55	278.65	285.55	277.45
7611	278.35	278.25	285.55	277.55
7612	278.45	277.75	285.65	277.35
7613	277.85	277.25	285.75	276.95
7614	277.45	276.95	285.75	277.15
7615	277.45	276.85	285.75	277.25
7616	277.25	276.85	285.85	277.35
7617	277.05	276.85	285.85	277.35
7618	277.45	277.05	286.15	277.75
7619	277.95	278.05	285.95	278.65
7620	278.45	278.85	286.25	280.25
7621	278.75	279.65	286.55	280.85
7622	279.15	280.15	286.05	280.35
7623	279.25	280.25	286.35	280.25
7624	279.65	280.55	286.85	280.45
7625	279.45	280.15	286.85	280.15
7626	279.25	279.15	286.35	279.95
7627	279.15	278.05	286.05	280.05
7628	278.85	277.35	285.95	280.25
7629	278.55	276.95	285.75	280.25
7630	278.75	276.95	285.65	280.15
7631	278.65	276.75	285.55	279.95
7632	278.75	276.35	285.45	279.75
7633	278.95	276.15	285.15	279.55
7634	278.95	275.95	284.85	279.45
7635	278.85	275.75	284.95	279.25
7636	278.85	275.55	284.85	279.25
7637	278.85	275.35	284.85	279.25
7638	278.75	275.25	285.05	279.85
7639	278.55	274.95	284.95	280.05
7640	278.55	274.45	284.65	278.95
7641	278.55	274.75	284.45	278.85
7642	278.95	275.75	284.65	278.75
7643	279.45	275.85	284.65	278.85
7644	280.15	276.65	284.65	280.25
7645	280.75	277.85	284.85	281.35
7646	281.15	279.05	284.95	283.55
7647	281.35	279.75	285.25	284.55
7648	281.45	280.25	285.25	283.95
7649	281.85	280.25	284.45	283.65
7650	281.85	279.35	284.35	282.65
7651	281.15	278.05	284.05	281.55
7652	281.35	277.25	283.85	281.05
7653	281.35	276.55	283.65	280.65
7654	281.25	276.15	283.85	280.05
7655	280.65	275.95	284.05	279.65
7656	280.05	275.55	283.95	279.45
7657	279.45	275.45	283.75	279.55
7658	278.95	276.05	283.45	279.25
7659	278.65	276.65	283.45	279.25
7660	278.25	277.05	283.45	278.95
7661	278.25	277.25	283.35	279.25
7662	278.45	277.45	282.85	279.45
7663	278.65	277.35	282.15	278.85
7664	278.85	277.25	282.05	278.45
7665	279.35	277.35	281.95	278.75
7666	279.85	277.55	282.15	279.25
7667	280.05	277.95	281.55	280.65
7668	281.05	278.55	281.75	281.75
7669	281.65	279.15	281.85	282.35
7670	282.15	279.25	281.75	282.65
7671	283.15	279.05	281.65	282.55
7672	283.25	278.95	281.55	283.45
7673	282.85	279.45	281.25	283.55
7674	282.75	279.15	281.05	283.05
7675	282.35	278.85	280.55	281.25
7676	282.25	278.05	280.15	280.15
7677	282.05	277.25	280.15	279.15
7678	281.95	276.85	280.15	278.55
7679	281.95	276.85	280.15	278.15
7680	281.85	276.65	280.25	278.25
7681	281.55	276.65	280.45	278.25
7682	281.65	276.55	280.55	278.15
7683	283.15	276.45	280.55	277.95
7684	282.85	276.25	280.55	278.05
7685	283.05	276.15	280.55	278.15
7686	283.25	276.15	280.35	278.35
7687	283.15	276.35	280.35	278.85
7688	282.95	276.35	280.35	278.95
7689	282.85	276.45	279.65	279.05
7690	283.25	277.05	279.75	278.85
7691	283.55	276.95	280.75	279.05
7692	283.75	277.25	279.95	279.85
7693	284.25	278.05	280.05	280.35
7694	285.45	279.05	280.55	280.45
7695	286.05	280.35	280.55	280.35
7696	287.05	281.65	280.75	279.85
7697	287.35	281.85	280.75	280.05
7698	286.65	281.45	280.05	280.25
7699	286.15	280.85	279.35	279.35
7700	285.85	280.55	279.55	279.35
7701	284.85	279.65	279.55	279.55
7702	284.75	280.05	279.65	279.35
7703	284.85	280.25	279.55	279.05
7704	286.25	280.45	279.95	279.45
7705	286.35	280.35	279.95	279.65
7706	286.25	280.35	280.05	279.45
7707	286.65	280.25	279.75	279.15
7708	286.45	280.15	279.45	278.75
7709	286.55	280.25	279.35	278.85
7710	286.45	280.45	279.25	278.95
7711	286.65	280.15	278.75	278.95
7712	286.85	280.15	278.35	279.15
7713	286.75	280.45	278.05	279.35
7714	286.25	280.35	278.55	279.65
7715	285.85	280.85	278.75	280.05
7716	285.75	281.35	278.75	280.85
7717	285.95	281.55	279.15	281.65
7718	286.05	282.65	279.95	282.45
7719	286.75	282.45	279.95	282.85
7720	287.15	282.55	279.65	282.95
7721	286.95	282.95	279.25	282.95
7722	286.65	282.05	278.45	282.45
7723	285.75	282.35	277.45	280.95
7724	284.85	281.05	277.45	279.75
7725	283.95	280.25	277.85	278.95
7726	284.15	279.25	277.75	278.35
7727	283.95	278.95	277.55	277.75
7728	283.95	278.95	277.25	277.25
7729	283.95	278.75	277.35	277.05
7730	284.05	278.65	277.65	276.75
7731	284.15	278.75	276.85	276.45
7732	284.05	279.15	277.25	276.05
7733	283.85	279.15	277.15	275.85
7734	283.95	279.25	277.15	276.05
7735	284.05	279.35	277.25	275.95
7736	283.75	279.25	277.35	275.95
7737	282.15	278.85	277.25	275.95
7738	281.85	279.15	277.25	276.45
7739	281.65	279.75	277.25	277.55
7740	281.55	280.25	277.15	278.05
7741	281.95	280.05	277.05	279.65
7742	282.75	280.75	277.35	281.25
7743	282.85	281.15	277.55	281.65
7744	283.35	281.85	276.85	281.45
7745	282.85	281.95	275.95	281.05
7746	282.35	281.45	275.55	280.65
7747	281.55	280.45	275.25	280.25
7748	280.55	279.35	275.25	280.15
7749	279.75	278.35	275.45	280.15
7750	279.45	277.55	275.65	280.15
7751	279.05	277.05	275.65	280.25
7752	279.05	276.45	275.55	280.25
7753	279.15	276.15	275.65	280.35
7754	279.05	275.75	275.75	280.35
7755	279.35	275.25	275.95	280.35
7756	279.25	275.15	276.15	280.25
7757	278.95	275.15	276.35	280.25
7758	278.55	274.65	276.75	280.05
7759	278.35	274.25	276.85	279.95
7760	277.75	274.05	276.85	279.45
7761	277.15	274.25	276.55	279.15
7762	277.35	275.25	277.35	279.45
7763	277.85	276.65	277.45	279.85
7764	279.55	278.65	278.15	280.85
7765	281.55	279.75	278.35	281.55
7766	283.25	280.65	278.65	281.45
7767	285.65	281.35	279.15	280.95
7768	287.25	281.75	279.15	281.45
7769	286.35	281.95	278.75	281.25
7770	284.95	281.85	278.15	280.85
7771	283.35	280.85	277.35	280.85
7772	282.85	280.25	277.05	280.95
7773	281.35	279.65	276.65	280.95
7774	281.15	279.45	276.35	280.65
7775	281.05	279.85	276.15	280.55
7776	280.35	279.85	276.05	280.55
7777	279.45	279.85	276.35	280.35
7778	278.95	279.75	276.75	280.45
7779	278.55	279.65	277.05	280.25
7780	278.65	279.45	277.05	280.15
7781	279.15	279.05	277.25	279.95
7782	279.15	278.95	277.25	280.15
7783	278.75	278.85	277.45	280.05
7784	278.95	278.85	277.05	280.05
7785	279.25	279.45	277.25	279.85
7786	279.55	279.85	278.05	279.95
7787	279.95	280.75	277.65	280.15
7788	280.85	281.55	278.25	280.45
7789	281.75	281.85	279.05	280.95
7790	282.25	282.85	279.05	281.35
7791	282.45	284.45	279.15	281.15
7792	282.85	284.95	279.65	281.25
7793	282.75	284.95	280.05	280.95
7794	282.75	284.15	279.85	280.75
7795	282.65	283.15	279.45	280.55
7796	282.45	282.55	279.25	280.65
7797	282.25	282.15	279.25	280.65
7798	281.65	281.75	279.15	280.75
7799	281.35	281.55	278.85	280.75
7800	281.65	281.95	279.15	280.45
7801	281.75	281.75	279.15	280.75
7802	281.65	281.75	279.25	280.75
7803	281.85	281.15	279.25	280.95
7804	281.75	279.75	279.35	281.05
7805	281.75	279.05	279.35	280.95
7806	281.95	278.45	279.25	280.75
7807	281.65	278.85	279.05	281.15
7808	281.65	277.95	279.05	281.15
7809	281.55	277.75	279.25	281.15
7810	281.85	278.45	279.65	281.15
7811	282.65	279.25	280.45	281.55
7812	283.75	281.25	281.05	281.75
7813	284.75	282.65	281.55	281.85
7814	285.15	284.35	281.05	281.65
7815	285.05	284.95	280.45	281.25
7816	285.45	285.45	280.15	280.85
7817	285.55	285.35	280.15	280.85
7818	285.15	284.45	280.15	280.45
7819	284.65	282.35	280.45	280.55
7820	283.85	281.05	280.75	280.45
7821	283.35	279.95	280.75	280.15
7822	282.95	279.35	280.55	280.25
7823	282.65	280.25	280.35	280.35
7824	282.35	280.15	280.05	280.35
7825	281.95	279.35	279.85	280.25
7826	281.95	279.15	280.05	280.25
7827	281.85	278.45	280.35	280.25
7828	281.65	277.95	280.15	280.25
7829	281.55	280.15	280.05	280.05
7830	281.35	281.05	279.85	279.85
7831	281.35	281.85	279.65	279.55
7832	281.55	282.15	279.55	279.25
7833	281.95	282.35	279.55	279.15
7834	282.55	282.95	279.55	279.25
7835	283.05	283.85	279.55	279.55
7836	283.65	285.05	279.45	279.65
7837	284.65	286.65	278.95	281.25
7838	285.25	287.85	279.35	282.45
7839	285.25	288.75	279.65	283.35
7840	285.25	288.85	279.75	283.95
7841	285.05	288.45	279.65	283.85
7842	284.75	287.55	279.75	283.05
7843	284.05	286.75	279.65	282.05
7844	283.55	286.15	279.45	281.35
7845	283.05	285.95	279.45	280.95
7846	282.85	285.65	279.75	280.45
7847	282.55	285.45	279.65	279.75
7848	281.85	285.35	279.65	279.35
7849	280.95	285.15	280.15	279.45
7850	280.95	284.95	280.35	279.25
7851	281.05	284.75	280.55	279.35
7852	281.05	284.85	280.75	279.25
7853	280.65	284.35	281.15	279.05
7854	280.65	284.05	281.15	278.75
7855	280.95	284.15	281.35	278.95
7856	280.85	284.05	280.95	279.25
7857	280.95	283.85	280.45	279.45
7858	281.05	283.95	280.25	279.55
7859	281.65	284.65	280.85	280.55
7860	282.85	285.45	281.95	281.65
7861	283.25	286.65	282.85	283.35
7862	283.45	288.15	283.55	284.05
7863	283.55	288.85	284.35	284.95
7864	283.55	288.95	284.65	284.65
7865	283.55	288.45	284.25	285.55
7866	282.95	287.85	283.85	284.85
7867	282.65	287.55	282.75	283.55
7868	282.35	287.15	282.05	283.55
7869	282.35	287.05	281.25	282.45
7870	282.25	286.55	280.75	281.95
7871	281.75	286.05	280.05	281.95
7872	281.35	285.65	279.45	281.25
7873	280.95	285.55	279.05	280.85
7874	281.15	285.45	279.15	280.55
7875	281.15	285.45	279.35	280.15
7876	281.15	285.45	279.25	279.95
7877	281.15	285.45	279.55	280.05
7878	281.15	285.95	279.85	280.15
7879	281.25	285.85	279.85	280.45
7880	281.25	284.05	279.45	280.75
7881	281.45	283.45	279.05	280.95
7882	281.65	282.95	279.05	280.95
7883	281.95	282.35	278.45	281.35
7884	282.35	282.35	279.15	282.45
7885	282.75	282.15	279.85	283.55
7886	283.05	281.65	280.05	283.35
7887	283.45	282.35	279.45	283.55
7888	282.95	282.15	279.75	283.55
7889	282.85	281.85	280.15	283.65
7890	282.75	281.55	280.55	283.65
7891	282.75	280.95	280.15	283.45
7892	282.45	280.85	280.15	283.35
7893	282.55	280.35	280.35	283.05
7894	282.45	280.35	280.45	282.75
7895	282.45	279.75	280.35	282.35
7896	282.25	278.85	279.95	281.95
7897	282.25	278.85	279.95	281.35
7898	281.65	279.05	279.95	280.75
7899	280.65	278.85	279.75	280.45
7900	280.55	278.35	279.75	281.05
7901	280.85	278.15	279.85	281.25
7902	281.25	278.15	279.65	281.25
7903	281.35	278.15	279.35	281.45
7904	281.35	277.95	279.35	281.65
7905	281.35	277.75	279.85	281.95
7906	281.55	278.05	280.25	282.25
7907	281.85	278.35	280.15	282.55
7908	281.75	278.85	279.85	282.85
7909	282.15	279.25	279.75	283.65
7910	281.95	280.55	279.75	284.15
7911	282.05	280.35	279.75	284.15
7912	282.25	280.05	280.15	284.35
7913	282.35	279.65	280.15	284.15
7914	282.45	278.45	280.15	283.55
7915	282.65	278.35	280.25	283.05
7916	282.75	277.75	280.35	282.75
7917	282.75	277.35	280.35	282.75
7918	282.75	277.15	280.25	282.75
7919	282.65	277.25	280.35	282.55
7920	282.45	277.05	280.15	282.65
7921	282.35	276.55	280.15	282.55
7922	282.15	276.65	280.35	282.55
7923	281.55	277.15	280.25	282.65
7924	281.55	276.95	280.25	282.45
7925	281.65	276.95	280.25	282.25
7926	281.75	277.15	280.25	282.55
7927	281.65	277.35	280.05	282.45
7928	281.75	277.35	280.05	282.55
7929	281.35	277.45	280.35	283.15
7930	281.15	277.65	280.65	283.35
7931	281.35	278.45	280.75	283.45
7932	281.55	278.85	281.15	283.65
7933	281.85	279.65	281.45	284.25
